cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur,cost_variance_eur,cost_variance_pct
11315,2025-09-01,1114,1222.76,1166.82,-55.94,-0.04574896136608983
11316,2025-09-01,1115,1031.52,1000.89,-30.63,-0.02969404374127501
11317,2025-09-01,1116,1051.95,1009.45,-42.5,-0.040401159750938734
11318,2025-09-01,1117,1115.36,1081.87,-33.49,-0.030026179888107875
11319,2025-09-01,1118,960.47,939.4,-21.07,-0.021937176590627504
11320,2025-09-01,1119,840.98,839.31,-1.67,-0.0019857784965159695
11321,2025-09-01,1120,69.28,73.86,4.58,0.06610854503464203
11322,2025-09-01,1121,72.46,72.95,0.49,0.006762351642285399
11323,2025-09-01,1122,52.59,54.92,2.33,0.04430500095075109
11324,2025-09-01,1123,63.02,59.92,-3.1,-0.049190733100602985
11325,2025-09-01,1124,54.86,57.12,2.26,0.04119577105359096
11326,2025-09-01,1125,67.76,65.14,-2.62,-0.03866587957497048
11327,2025-09-01,1126,57.11,59.63,2.52,0.04412537208895115
11328,2025-09-01,1127,49.36,47.18,-2.18,-0.044165316045380876
11329,2025-09-01,1128,74.6,73.05,-1.55,-0.020777479892761394
11330,2025-09-01,1129,42.68,42.56,-0.12,-0.0028116213683223993
11331,2025-09-01,1130,56.36,53.78,-2.58,-0.04577714691270404
11332,2025-09-01,1131,65.37,67.07,1.7,0.026005813064096682
11333,2025-09-01,1132,78.33,78.15,-0.18,-0.0022979701263883567
11334,2025-09-01,1133,59.1,58.8,-0.3,-0.005076142131979695
11335,2025-09-01,1134,83.55,80.48,-3.07,-0.03674446439257929
11336,2025-09-01,1135,59.27,57.98,-1.29,-0.021764805129070357
11337,2025-09-01,1136,55.7,55.45,-0.25,-0.004488330341113106
11338,2025-09-01,1137,54.65,57.78,3.13,0.05727355901189387
11339,2025-09-01,1138,52.51,50.84,-1.67,-0.031803466006474955
11340,2025-09-01,1139,63.36,60.53,-2.83,-0.04466540404040404
11341,2025-09-01,1140,758.14,732.6,-25.54,-0.033687709394043315
11342,2025-09-01,1141,629.1,661.26,32.16,0.05112064854554125
11343,2025-09-01,1142,672.37,682.17,9.8,0.014575308238023707
11344,2025-09-01,1143,676.79,672.01,-4.78,-0.0070627521092214715
11345,2025-09-01,1144,763.82,794.79,30.97,0.040546201984760805
11346,2025-09-01,1145,714.92,703.63,-11.29,-0.015791976724668495
11347,2025-09-01,1146,552.15,561.77,9.62,0.017422801774880016
11348,2025-09-01,1147,767.02,772.77,5.75,0.007496545070532711
11349,2025-09-01,1148,686.2,681.12,-5.08,-0.007403089478286214
11350,2025-09-01,1149,694.67,725.9,31.23,0.04495659809693812
11351,2025-09-01,1150,603.54,642.6,39.06,0.06471816283924843
11352,2025-09-01,1151,590.54,577.63,-12.91,-0.021861347241507772
11353,2025-09-01,1152,690.77,744.95,54.18,0.07843421109776047
11354,2025-09-01,1153,630.71,631.51,0.8,0.001268411789887587
11355,2025-09-01,1154,780.14,781.59,1.45,0.0018586407567872433
11356,2025-09-01,1155,604.8,634.25,29.45,0.04869378306878307
11357,2025-09-01,1156,512.52,548.3,35.78,0.06981190977913057
11358,2025-09-01,1157,562.18,565.18,3.0,0.005336369134440926
11359,2025-09-01,1158,767.17,821.37,54.2,0.07064926939270305
11360,2025-09-01,1159,665.99,698.29,32.3,0.04849922671511584
11361,2025-09-01,1160,54.33,51.77,-2.56,-0.047119455181299466
11362,2025-09-01,1161,44.77,47.2,2.43,0.05427741791378155
11363,2025-09-01,1162,48.49,49.35,0.86,0.01773561559084347
11364,2025-09-01,1163,49.73,51.75,2.02,0.04061934446008446
11365,2025-09-01,1164,35.52,35.84,0.32,0.009009009009009009
11366,2025-09-01,1165,45.69,48.38,2.69,0.058875027358284086
11367,2025-09-01,1166,43.22,45.11,1.89,0.043729754743174455
11368,2025-09-01,1167,63.44,68.11,4.67,0.07361286254728877
11369,2025-09-01,1168,48.88,48.98,0.1,0.00204582651391162
11370,2025-09-01,1169,56.75,55.31,-1.44,-0.025374449339207048
11371,2025-09-01,1170,40.84,41.71,0.87,0.021302644466209598
11372,2025-09-01,1171,34.61,34.58,-0.03,-0.0008668015024559375
11373,2025-09-01,1172,52.44,51.76,-0.68,-0.012967200610221205
11374,2025-09-01,1173,55.54,57.58,2.04,0.036730284479654304
11375,2025-09-01,1174,51.12,52.15,1.03,0.02014866979655712
11376,2025-09-01,1175,47.57,45.71,-1.86,-0.03910027328147993
11377,2025-09-01,1176,45.1,46.09,0.99,0.02195121951219512
11378,2025-09-01,1177,61.58,64.85,3.27,0.05310165638194219
11379,2025-09-01,1178,42.56,45.16,2.6,0.06109022556390977
11380,2025-09-01,1179,47.37,46.86,-0.51,-0.010766307789740342
11381,2025-09-01,1180,84.85,85.91,1.06,0.01249263406010607
11382,2025-09-01,1181,85.53,85.48,-0.05,-0.00058459020226821
11383,2025-09-01,1182,112.44,116.54,4.1,0.03646389185343294
11384,2025-09-01,1183,131.98,125.6,-6.38,-0.048340657675405366
11385,2025-09-01,1184,98.4,105.92,7.52,0.07642276422764227
11386,2025-09-01,1185,89.04,91.41,2.37,0.026617250673854446
11387,2025-09-01,1186,86.63,85.33,-1.3,-0.015006348839893801
11388,2025-09-01,1187,133.04,137.78,4.74,0.035628382441371016
11389,2025-09-01,1188,94.88,101.33,6.45,0.06798060708263069
11390,2025-09-01,1189,92.16,87.71,-4.45,-0.048285590277777776
11391,2025-09-01,1190,61.56,62.71,1.15,0.018680961663417803
11392,2025-09-01,1191,77.11,80.39,3.28,0.042536635974581766
11393,2025-09-01,1192,111.18,117.46,6.28,0.05648497931282605
11394,2025-09-01,1193,116.13,113.77,-2.36,-0.020322052871781623
11395,2025-09-01,1194,135.99,141.91,5.92,0.043532612692109715
11396,2025-09-01,1195,90.3,88.59,-1.71,-0.01893687707641196
11397,2025-09-01,1196,101.02,108.15,7.13,0.07058008315185112
11398,2025-09-01,1197,107.54,113.05,5.51,0.05123674911660778
11399,2025-09-01,1198,116.32,113.26,-3.06,-0.026306740027510316
11400,2025-09-01,1199,119.57,127.79,8.22,0.06874634105544869
11401,2025-10-01,1000,760.54,787.94,27.4,0.03602703342362006
11402,2025-10-01,1001,795.28,814.83,19.55,0.02458253696811186
11403,2025-10-01,1002,756.35,735.4,-20.95,-0.027698816685396973
11404,2025-10-01,1003,840.79,839.08,-1.71,-0.002033801543786201
11405,2025-10-01,1004,812.31,799.35,-12.96,-0.015954500129260998
11406,2025-10-01,1005,880.54,867.29,-13.25,-0.015047584436822858
11407,2025-10-01,1006,761.16,798.47,37.31,0.04901728940038888
11408,2025-10-01,1007,1027.87,1035.48,7.61,0.00740365999591388
11409,2025-10-01,1008,749.99,788.79,38.8,0.05173402312030827
11410,2025-10-01,1009,607.97,619.75,11.78,0.019375956050463015
11411,2025-10-01,1010,601.4,635.52,34.12,0.056734286664449615
11412,2025-10-01,1011,748.22,796.22,48.0,0.0641522546844511
11413,2025-10-01,1012,806.54,794.08,-12.46,-0.015448706821732338
11414,2025-10-01,1013,615.16,611.46,-3.7,-0.00601469536380779
11415,2025-10-01,1014,638.14,618.68,-19.46,-0.030494875732597862
11416,2025-10-01,1015,593.5,602.02,8.52,0.014355518112889638
11417,2025-10-01,1016,793.03,824.12,31.09,0.0392040654199715
11418,2025-10-01,1017,868.53,922.65,54.12,0.06231218265344893
11419,2025-10-01,1018,628.41,623.39,-5.02,-0.007988415206632613
11420,2025-10-01,1019,682.32,663.87,-18.45,-0.02704009848751319
11421,2025-10-01,1020,578.56,613.75,35.19,0.06082342367256637
11422,2025-10-01,1021,427.39,414.51,-12.88,-0.03013640936849248
11423,2025-10-01,1022,581.43,567.79,-13.64,-0.02345940181965155
11424,2025-10-01,1023,482.89,475.49,-7.4,-0.015324401002298661
11425,2025-10-01,1024,427.24,453.89,26.65,0.06237711824735512
11426,2025-10-01,1025,431.55,450.99,19.44,0.04504692387904067
11427,2025-10-01,1026,451.51,434.62,-16.89,-0.037407809350844944
11428,2025-10-01,1027,682.06,695.62,13.56,0.019880948890126968
11429,2025-10-01,1028,541.2,572.37,31.17,0.057594235033259424
11430,2025-10-01,1029,527.43,525.78,-1.65,-0.003128377225413799
11431,2025-10-01,1030,444.9,429.12,-15.78,-0.035468644639244776
11432,2025-10-01,1031,563.17,585.9,22.73,0.0403608146740771
11433,2025-10-01,1032,507.23,504.17,-3.06,-0.006032766200737338
11434,2025-10-01,1033,565.13,585.82,20.69,0.036611045246226534
11435,2025-10-01,1034,486.88,483.85,-3.03,-0.006223299375616168
11436,2025-10-01,1035,612.3,636.81,24.51,0.04002939735423812
11437,2025-10-01,1036,467.27,477.88,10.61,0.02270635820831639
11438,2025-10-01,1037,628.97,667.3,38.33,0.06094090338171932
11439,2025-10-01,1038,413.65,393.79,-19.86,-0.048011604013054515
11440,2025-10-01,1039,672.33,656.36,-15.97,-0.023753216426457245
11441,2025-10-01,1040,293.33,288.54,-4.79,-0.01632973101967068
11442,2025-10-01,1041,272.85,274.46,1.61,0.005900678028220634
11443,2025-10-01,1042,355.22,342.98,-12.24,-0.03445751928382411
11444,2025-10-01,1043,355.77,374.49,18.72,0.052618264609157604
11445,2025-10-01,1044,302.44,296.74,-5.7,-0.01884671339769872
11446,2025-10-01,1045,316.08,332.44,16.36,0.05175904834219185
11447,2025-10-01,1046,383.92,397.04,13.12,0.034173786205459473
11448,2025-10-01,1047,309.34,327.8,18.46,0.059675438029352816
11449,2025-10-01,1048,326.37,337.72,11.35,0.03477648068143518
11450,2025-10-01,1049,454.29,453.82,-0.47,-0.0010345814347663385
11451,2025-10-01,1050,331.05,355.55,24.5,0.07400694759099834
11452,2025-10-01,1051,324.03,347.09,23.06,0.07116625003857667
11453,2025-10-01,1052,316.1,324.93,8.83,0.02793419803859538
11454,2025-10-01,1053,412.11,396.56,-15.55,-0.03773264419693771
11455,2025-10-01,1054,365.36,390.74,25.38,0.0694657324282899
11456,2025-10-01,1055,332.42,328.42,-4.0,-0.012032970338728115
11457,2025-10-01,1056,303.03,312.44,9.41,0.031053031053031054
11458,2025-10-01,1057,334.33,332.69,-1.64,-0.004905333054168038
11459,2025-10-01,1058,290.87,291.41,0.54,0.0018564994671158937
11460,2025-10-01,1059,317.34,320.05,2.71,0.008539736560156299
11461,2025-10-01,1060,77.92,83.6,5.68,0.0728952772073922
11462,2025-10-01,1061,171.15,181.51,10.36,0.06053169734151329
11463,2025-10-01,1062,125.35,135.19,9.84,0.07850019944156363
11464,2025-10-01,1063,98.75,101.44,2.69,0.027240506329113925
11465,2025-10-01,1064,93.95,100.76,6.81,0.07248536455561469
11466,2025-10-01,1065,93.93,97.63,3.7,0.039391035877781325
11467,2025-10-01,1066,103.16,105.24,2.08,0.02016285381930981
11468,2025-10-01,1067,100.57,107.74,7.17,0.07129362632991947
11469,2025-10-01,1068,129.57,139.01,9.44,0.07285637107355097
11470,2025-10-01,1069,116.53,117.43,0.9,0.007723333047283961
11471,2025-10-01,1070,138.23,135.99,-2.24,-0.01620487593141865
11472,2025-10-01,1071,105.05,107.36,2.31,0.02198952879581152
11473,2025-10-01,1072,132.92,136.19,3.27,0.02460126391814625
11474,2025-10-01,1073,93.71,97.98,4.27,0.045566108206167966
11475,2025-10-01,1074,105.27,109.67,4.4,0.04179728317659352
11476,2025-10-01,1075,166.23,159.36,-6.87,-0.04132828009384588
11477,2025-10-01,1076,120.74,124.27,3.53,0.0292363756832864
11478,2025-10-01,1077,165.71,167.88,2.17,0.01309516625429968
11479,2025-10-01,1078,118.69,126.11,7.42,0.0625157974555565
11480,2025-10-01,1079,100.65,101.67,1.02,0.010134128166915052
11481,2025-10-01,1080,635.61,654.07,18.46,0.02904296659901512
11482,2025-10-01,1081,557.49,588.48,30.99,0.055588441048269925
11483,2025-10-01,1082,590.08,577.96,-12.12,-0.020539587852494576
11484,2025-10-01,1083,604.25,627.81,23.56,0.038990484071162596
11485,2025-10-01,1084,452.54,484.66,32.12,0.07097715119105494
11486,2025-10-01,1085,495.2,519.19,23.99,0.04844507269789984
11487,2025-10-01,1086,449.92,470.84,20.92,0.04649715504978663
11488,2025-10-01,1087,347.67,346.43,-1.24,-0.0035666005119797508
11489,2025-10-01,1088,775.44,755.24,-20.2,-0.026049726606829672
11490,2025-10-01,1089,347.89,361.81,13.92,0.040012647675989534
11491,2025-10-01,1090,433.35,427.22,-6.13,-0.014145609784239068
11492,2025-10-01,1091,517.95,501.8,-16.15,-0.03118061588956463
11493,2025-10-01,1092,481.9,486.39,4.49,0.009317285743930277
11494,2025-10-01,1093,438.89,435.41,-3.48,-0.007929093850395315
11495,2025-10-01,1094,473.84,470.45,-3.39,-0.007154313692385616
11496,2025-10-01,1095,537.41,544.0,6.59,0.012262518375169796
11497,2025-10-01,1096,572.75,610.15,37.4,0.06529899607158446
11498,2025-10-01,1097,459.05,482.32,23.27,0.05069164579021893
11499,2025-10-01,1098,418.76,441.34,22.58,0.05392110039163244
11500,2025-10-01,1099,611.17,658.02,46.85,0.07665624948868563
11501,2025-10-01,1100,923.13,885.09,-38.04,-0.04120763056124273
11502,2025-10-01,1101,922.3,897.18,-25.12,-0.027236257183129133
11503,2025-10-01,1102,1199.37,1280.22,80.85,0.06741039045498887
11504,2025-10-01,1103,1191.5,1248.93,57.43,0.04819974821653378
11505,2025-10-01,1104,997.48,999.24,1.76,0.00176444640494045
11506,2025-10-01,1105,984.86,1055.58,70.72,0.071807160408586
11507,2025-10-01,1106,988.81,1015.21,26.4,0.026698759114491155
11508,2025-10-01,1107,904.44,917.96,13.52,0.01494847640528946
11509,2025-10-01,1108,1034.65,1091.66,57.01,0.05510075871067511
11510,2025-10-01,1109,1053.98,1022.51,-31.47,-0.02985825157972637
11511,2025-10-01,1110,852.15,824.16,-27.99,-0.032846329871501496
11512,2025-10-01,1111,1275.57,1343.39,67.82,0.053168387465995594
11513,2025-10-01,1112,923.6,885.73,-37.87,-0.041002598527501086
11514,2025-10-01,1113,1011.28,999.73,-11.55,-0.011421169211296574
11515,2025-10-01,1114,1265.51,1235.37,-30.14,-0.02381648505345671
11516,2025-10-01,1115,1004.24,991.54,-12.7,-0.012646379351549431
11517,2025-10-01,1116,1037.23,1037.67,0.44,0.0004242067815238664
11518,2025-10-01,1117,1068.84,1023.07,-45.77,-0.04282212492047453
11519,2025-10-01,1118,957.55,985.14,27.59,0.02881311680852175
11520,2025-10-01,1119,885.47,893.3,7.83,0.008842761471309022
11521,2025-10-01,1120,70.81,70.26,-0.55,-0.007767264510662336
11522,2025-10-01,1121,73.33,77.32,3.99,0.05441156416200736
11523,2025-10-01,1122,55.8,53.26,-2.54,-0.04551971326164875
11524,2025-10-01,1123,64.68,63.05,-1.63,-0.02520098948670377
11525,2025-10-01,1124,56.76,55.43,-1.33,-0.02343199436222692
11526,2025-10-01,1125,68.77,65.56,-3.21,-0.04667733023120547
11527,2025-10-01,1126,58.11,58.79,0.68,0.011701944587850628
11528,2025-10-01,1127,46.06,44.97,-1.09,-0.023664785062961356
11529,2025-10-01,1128,76.67,81.25,4.58,0.05973653319420895
11530,2025-10-01,1129,41.99,43.01,1.02,0.024291497975708502
11531,2025-10-01,1130,56.49,60.08,3.59,0.06355107098601523
11532,2025-10-01,1131,68.16,72.41,4.25,0.062353286384976524
11533,2025-10-01,1132,77.44,80.57,3.13,0.04041838842975207
11534,2025-10-01,1133,56.91,54.48,-2.43,-0.042698998418555616
11535,2025-10-01,1134,79.88,78.13,-1.75,-0.021907861792689033
11536,2025-10-01,1135,60.06,61.18,1.12,0.018648018648018648
11537,2025-10-01,1136,60.4,63.0,2.6,0.04304635761589404
11538,2025-10-01,1137,54.92,58.73,3.81,0.06937363437727603
11539,2025-10-01,1138,53.48,54.54,1.06,0.019820493642483172
11540,2025-10-01,1139,62.73,64.07,1.34,0.02136139008448908
11541,2025-10-01,1140,790.28,763.89,-26.39,-0.033393227716758615
11542,2025-10-01,1141,642.3,635.56,-6.74,-0.010493538844776584
11543,2025-10-01,1142,682.43,663.85,-18.58,-0.02722623565786967
11544,2025-10-01,1143,689.2,719.77,30.57,0.04435577481137551
11545,2025-10-01,1144,743.97,782.61,38.64,0.05193757812815033
11546,2025-10-01,1145,736.56,705.19,-31.37,-0.04258987726729662
11547,2025-10-01,1146,559.68,555.24,-4.44,-0.007933104631217838
11548,2025-10-01,1147,785.22,808.44,23.22,0.02957133032780622
11549,2025-10-01,1148,647.23,671.59,24.36,0.03763731594641781
11550,2025-10-01,1149,718.45,705.4,-13.05,-0.018164103277889903
11551,2025-10-01,1150,616.16,622.98,6.82,0.011068553622435732
11552,2025-10-01,1151,575.58,595.72,20.14,0.034990791896869246
11553,2025-10-01,1152,724.35,699.22,-25.13,-0.034693173189756336
11554,2025-10-01,1153,622.69,668.22,45.53,0.07311824503364435
11555,2025-10-01,1154,755.94,723.77,-32.17,-0.042556287536047836
11556,2025-10-01,1155,628.1,666.66,38.56,0.061391498169081356
11557,2025-10-01,1156,518.6,555.4,36.8,0.07096027767065176
11558,2025-10-01,1157,506.41,527.7,21.29,0.04204103394482731
11559,2025-10-01,1158,783.76,795.82,12.06,0.015387363478615903
11560,2025-10-01,1159,650.7,658.17,7.47,0.011479944674965421
11561,2025-10-01,1160,51.45,48.89,-2.56,-0.049757045675413024
11562,2025-10-01,1161,45.72,44.37,-1.35,-0.02952755905511811
11563,2025-10-01,1162,50.0,53.75,3.75,0.075
11564,2025-10-01,1163,49.92,49.78,-0.14,-0.0028044871794871795
11565,2025-10-01,1164,35.52,35.43,-0.09,-0.0025337837837837835
11566,2025-10-01,1165,45.08,45.1,0.02,0.0004436557231588287
11567,2025-10-01,1166,43.06,46.31,3.25,0.07547607988852764
11568,2025-10-01,1167,65.56,65.24,-0.32,-0.004881025015253203
11569,2025-10-01,1168,53.78,53.0,-0.78,-0.014503532911863145
11570,2025-10-01,1169,59.23,58.16,-1.07,-0.01806516967752828
11571,2025-10-01,1170,43.51,46.15,2.64,0.060675706734084116
11572,2025-10-01,1171,34.4,36.52,2.12,0.06162790697674419
11573,2025-10-01,1172,51.45,52.75,1.3,0.025267249757045675
11574,2025-10-01,1173,53.73,55.97,2.24,0.04168993113716732
11575,2025-10-01,1174,49.6,48.67,-0.93,-0.01875
11576,2025-10-01,1175,46.62,45.79,-0.83,-0.017803517803517802
11577,2025-10-01,1176,47.17,45.12,-2.05,-0.04345982616069536
11578,2025-10-01,1177,63.55,67.28,3.73,0.05869394177812746
11579,2025-10-01,1178,43.34,45.89,2.55,0.05883710198431011
11580,2025-10-01,1179,50.14,52.87,2.73,0.05444754686876745
11581,2025-10-01,1180,85.86,85.11,-0.75,-0.008735150244584208
11582,2025-10-01,1181,88.06,92.88,4.82,0.05473540767658415
11583,2025-10-01,1182,113.18,108.4,-4.78,-0.042233610178476766
11584,2025-10-01,1183,124.78,118.85,-5.93,-0.047523641609232246
11585,2025-10-01,1184,101.01,103.53,2.52,0.02494802494802495
11586,2025-10-01,1185,85.64,82.14,-3.5,-0.04086875291919664
11587,2025-10-01,1186,86.95,83.91,-3.04,-0.03496262219666475
11588,2025-10-01,1187,133.11,127.61,-5.5,-0.04131920967620765
11589,2025-10-01,1188,93.28,91.36,-1.92,-0.02058319039451115
11590,2025-10-01,1189,90.16,88.2,-1.96,-0.021739130434782608
11591,2025-10-01,1190,61.95,62.26,0.31,0.005004035512510089
11592,2025-10-01,1191,72.52,71.63,-0.89,-0.012272476558190843
11593,2025-10-01,1192,114.45,121.49,7.04,0.06151157710790738
11594,2025-10-01,1193,109.75,106.95,-2.8,-0.0255125284738041
11595,2025-10-01,1194,128.91,122.78,-6.13,-0.04755255604685439
11596,2025-10-01,1195,92.5,91.81,-0.69,-0.007459459459459459
11597,2025-10-01,1196,107.35,110.22,2.87,0.026734979040521658
11598,2025-10-01,1197,109.07,116.01,6.94,0.06362886219858806
11599,2025-10-01,1198,118.0,122.25,4.25,0.036016949152542374
11600,2025-10-01,1199,117.93,117.71,-0.22,-0.0018655134401763759
11601,2025-11-01,1000,780.74,774.95,-5.79,-0.007416041191689935
11602,2025-11-01,1001,784.95,766.11,-18.84,-0.024001528759793618
11603,2025-11-01,1002,787.37,773.54,-13.83,-0.01756480434865438
11604,2025-11-01,1003,852.57,911.96,59.39,0.0696599692693855
11605,2025-11-01,1004,817.42,804.72,-12.7,-0.015536688605612782
11606,2025-11-01,1005,933.15,895.89,-37.26,-0.039929271821250605
11607,2025-11-01,1006,779.25,787.78,8.53,0.01094642284247674
11608,2025-11-01,1007,1050.11,998.51,-51.6,-0.049137709382826564
11609,2025-11-01,1008,743.86,758.67,14.81,0.0199096604199715
11610,2025-11-01,1009,606.71,606.76,0.05,8.24116958678775e-05
11611,2025-11-01,1010,602.44,627.75,25.31,0.042012482570878425
11612,2025-11-01,1011,768.82,784.51,15.69,0.02040789781743451
11613,2025-11-01,1012,839.37,833.19,-6.18,-0.007362664855784695
11614,2025-11-01,1013,570.98,611.85,40.87,0.0715786892710778
11615,2025-11-01,1014,620.4,626.4,6.0,0.009671179883945842
11616,2025-11-01,1015,581.27,612.19,30.92,0.053193868598069745
11617,2025-11-01,1016,780.4,815.35,34.95,0.044784725781650436
11618,2025-11-01,1017,819.18,840.07,20.89,0.025501110866964525
11619,2025-11-01,1018,625.07,666.31,41.24,0.0659766106196106
11620,2025-11-01,1019,662.75,637.53,-25.22,-0.03805356469256884
11621,2025-11-01,1020,586.44,619.22,32.78,0.055896596412250185
11622,2025-11-01,1021,425.8,457.16,31.36,0.07364960075152654
11623,2025-11-01,1022,503.49,480.93,-22.56,-0.0448072454269201
11624,2025-11-01,1023,476.78,453.15,-23.63,-0.049561642686354296
11625,2025-11-01,1024,443.2,460.43,17.23,0.038876353790613716
11626,2025-11-01,1025,443.45,464.73,21.28,0.04798737174427782
11627,2025-11-01,1026,473.34,472.39,-0.95,-0.002007013985718511
11628,2025-11-01,1027,649.16,681.67,32.51,0.050080103518393
11629,2025-11-01,1028,511.64,542.96,31.32,0.06121491673833164
11630,2025-11-01,1029,551.0,562.55,11.55,0.020961887477313975
11631,2025-11-01,1030,441.6,419.75,-21.85,-0.049479166666666664
11632,2025-11-01,1031,557.13,591.77,34.64,0.06217579380036975
11633,2025-11-01,1032,497.13,495.04,-2.09,-0.004204131716050128
11634,2025-11-01,1033,573.43,591.13,17.7,0.030866888722250317
11635,2025-11-01,1034,501.72,531.53,29.81,0.05941561030056605
11636,2025-11-01,1035,576.92,598.29,21.37,0.03704153088816474
11637,2025-11-01,1036,472.48,492.98,20.5,0.043388079918726716
11638,2025-11-01,1037,594.98,587.64,-7.34,-0.012336549127701772
11639,2025-11-01,1038,422.07,432.42,10.35,0.02452199872059137
11640,2025-11-01,1039,662.34,659.22,-3.12,-0.00471057160974726
11641,2025-11-01,1040,299.43,313.69,14.26,0.04762381858865177
11642,2025-11-01,1041,262.7,261.99,-0.71,-0.002702702702702703
11643,2025-11-01,1042,346.31,349.4,3.09,0.008922641563916723
