return_id,sales_id,date_id,return_date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
3523,66601,20210409,2021-04-09,316,1001,7,6,4642.49,Defect
3524,119791,20220607,2022-06-07,267,1188,9,4,845.28,Wrong Configuration
3525,114357,20220925,2022-09-25,423,1075,1,6,1250.22,Defect
3526,35835,20211210,2021-12-10,147,1136,4,4,305.82,Shipping Damage
3527,42758,20240329,2024-03-29,684,1082,1,14,12063.34,Defect
3528,36126,20250928,2025-09-28,799,1192,4,14,3446.15,Defect
3529,90613,20241018,2024-10-18,435,1092,1,9,7151.22,Customer Cancellation
3530,33274,20250901,2025-09-01,276,1087,1,1,531.93,Other
3531,88395,20250419,2025-04-19,866,1192,6,1,272.58,Defect
3532,76021,20231004,2023-10-04,945,1007,6,16,18601.11,Shipping Damage
3533,106766,20251208,2025-12-08,175,1108,5,7,9554.74,Customer Cancellation
3534,83187,20240915,2024-09-15,119,1028,4,1,601.71,Wrong Configuration
3535,29393,20230514,2023-05-14,688,1017,1,5,4391.65,Defect
3536,62564,20251201,2025-12-01,1085,1051,6,13,5377.4,Other
3537,5411,20241026,2024-10-26,769,1084,5,6,4071.64,Customer Cancellation
3538,19967,20240709,2024-07-09,431,1130,1,4,315.31,Customer Cancellation
3539,53777,20240425,2024-04-25,575,1047,3,11,3466.44,Defect
3540,109627,20240411,2024-04-11,441,1156,7,12,6387.51,Customer Cancellation
3541,102855,20240404,2024-04-04,392,1161,4,23,988.94,Defect
3542,77011,20250803,2025-08-03,848,1074,1,23,3830.28,Wrong Configuration
3543,43439,20230626,2023-06-26,913,1122,7,5,450.36,Wrong Configuration
3544,96770,20240416,2024-04-16,191,1117,9,35,49121.59,Shipping Damage
3545,71678,20240626,2024-06-26,979,1044,1,5,1793.97,Defect
3546,114109,20241227,2024-12-27,1085,1169,6,16,983.45,Shipping Damage
3547,9265,20230726,2023-07-26,401,1013,8,11,8857.83,Defect
3548,64489,20251224,2025-12-24,548,1058,8,21,9516.12,Defect
3549,42634,20230624,2023-06-24,905,1156,1,5,3280.62,Customer Cancellation
3550,100494,20250116,2025-01-16,393,1100,7,7,9460.1,Defect
3551,85252,20231229,2023-12-29,1081,1111,4,11,16163.32,Shipping Damage
3552,89643,20241108,2024-11-08,1079,1071,5,16,2721.99,Customer Cancellation
3553,106602,20240529,2024-05-29,1105,1005,4,1,1260.98,Wrong Configuration
3554,15891,20251230,2025-12-30,67,1171,6,31,1472.02,Customer Cancellation
3555,56174,20241211,2024-12-11,185,1060,4,8,913.11,Shipping Damage
3556,81010,20250429,2025-04-29,754,1195,9,1,234.23,Defect
3557,100665,20250904,2025-09-04,709,1115,6,6,9572.23,Shipping Damage
3558,76879,20241209,2024-12-09,316,1023,7,16,8472.07,Wrong Configuration
3559,85387,20231109,2023-11-09,999,1038,4,4,1695.57,Defect
3560,34756,20250620,2025-06-20,758,1074,10,1,154.55,Defect
3561,99505,20240513,2024-05-13,183,1172,8,2,112.16,Defect
3562,31924,20241210,2024-12-10,926,1144,1,1,694.73,Defect
3563,58622,20250718,2025-07-18,986,1094,1,1,838.14,Other
3564,67901,20221228,2022-12-28,584,1108,9,27,27363.55,Defect
3565,12832,20251030,2025-10-30,1131,1138,6,3,206.64,Customer Cancellation
3566,17709,20250704,2025-07-04,351,1086,6,3,1973.98,Defect
3567,4576,20240920,2024-09-20,695,1131,1,11,967.54,Other
3568,89627,20240209,2024-02-09,191,1040,9,23,6572.36,Defect
3569,51906,20251231,2025-12-31,1034,1059,5,15,5188.34,Defect
3570,21292,20240612,2024-06-12,260,1166,6,200,7407.27,Customer Cancellation
3571,73872,20250511,2025-05-11,400,1137,3,3,265.33,Wrong Configuration
3572,105501,20240926,2024-09-26,1130,1022,2,8,5131.3,Customer Cancellation
3573,52190,20221125,2022-11-25,938,1028,1,1,526.36,Customer Cancellation
3574,59239,20230115,2023-01-15,988,1079,4,11,1803.33,Wrong Configuration
3575,54011,20241112,2024-11-12,688,1135,1,9,743.79,Defect
3576,90609,20250910,2025-09-10,546,1175,3,3,170.77,Customer Cancellation
3577,90353,20240601,2024-06-01,1032,1131,6,1,85.87,Wrong Configuration
3578,82732,20240619,2024-06-19,662,1169,3,16,994.89,Customer Cancellation
3579,61521,20250205,2025-02-05,666,1129,3,3,152.42,Defect
3580,69381,20250817,2025-08-17,1065,1128,1,1,119.09,Customer Cancellation
3581,31213,20250516,2025-05-16,88,1134,3,39,4843.72,Customer Cancellation
3582,29308,20250807,2025-08-07,716,1132,1,1,99.16,Defect
3583,76158,20230131,2023-01-31,1044,1012,2,3,2836.67,Other
3584,87098,20241110,2024-11-10,688,1146,1,14,7576.35,Customer Cancellation
3585,119957,20240222,2024-02-22,758,1183,10,27,7328.45,Other
3586,38357,20250328,2025-03-28,301,1050,10,32,11325.98,Customer Cancellation
3587,118472,20241212,2024-12-12,1116,1180,5,31,7174.62,Defect
3588,99643,20251220,2025-12-20,942,1092,5,5,3753.21,Wrong Configuration
3589,68177,20251216,2025-12-16,1189,1021,3,3,1816.2,Customer Cancellation
3590,101468,20220203,2022-02-03,1020,1083,5,5,5278.21,Defect
3591,101609,20231219,2023-12-19,434,1088,6,1,975.57,Defect
3592,65140,20231013,2023-10-13,1081,1129,4,8,384.91,Customer Cancellation
3593,30017,20240119,2024-01-19,303,1128,1,26,2391.08,Defect
3594,2276,20241116,2024-11-16,475,1050,1,5,1821.81,Customer Cancellation
3595,90542,20230502,2023-05-02,530,1005,7,17,18161.53,Wrong Configuration
3596,42039,20220527,2022-05-27,291,1090,6,1,781.52,Defect
3597,17438,20240620,2024-06-20,995,1156,4,1,647.55,Customer Cancellation
3598,80851,20220702,2022-07-02,1045,1012,2,1,1025.84,Customer Cancellation
3599,87950,20220222,2022-02-22,783,1008,9,4,3963.0,Shipping Damage
3600,108819,20250730,2025-07-30,470,1085,3,35,21544.25,Wrong Configuration
3601,14508,20230423,2023-04-23,753,1011,6,21,15987.48,Wrong Configuration
3602,4503,20240216,2024-02-16,1076,1142,7,4,2581.25,Defect
3603,96607,20220414,2022-04-14,584,1077,9,7,1403.51,Customer Cancellation
3604,367,20251005,2025-10-05,425,1075,5,4,908.48,Defect
3605,68998,20250817,2025-08-17,387,1023,8,12,7223.46,Defect
3606,115888,20250323,2025-03-23,687,1177,1,1,76.49,Wrong Configuration
3607,55036,20250319,2025-03-19,642,1046,9,5,2475.88,Wrong Configuration
3608,32158,20240121,2024-01-21,531,1078,7,4,684.31,Defect
3609,9562,20240115,2024-01-15,27,1008,9,2,2209.75,Defect
3610,115485,20250302,2025-03-02,988,1065,4,21,2517.59,Other
3611,92049,20240922,2024-09-22,775,1066,4,3,552.95,Defect
3612,13904,20230608,2023-06-08,1179,1005,5,3,3265.81,Defect
3613,52583,20250821,2025-08-21,104,1131,3,1,95.5,Defect
3614,61865,20250422,2025-04-22,663,1011,7,4,3939.15,Wrong Configuration
3615,37534,20221214,2022-12-14,723,1009,5,6,4530.13,Customer Cancellation
3616,89350,20250606,2025-06-06,232,1075,6,1,219.54,Defect
3617,2458,20240528,2024-05-28,977,1189,6,8,1877.67,Wrong Configuration
3618,48481,20250205,2025-02-05,984,1064,6,12,1552.31,Shipping Damage
3619,84581,20231123,2023-11-23,767,1111,4,1,1724.44,Wrong Configuration
3620,67752,20240526,2024-05-26,1026,1018,4,3,2718.91,Defect
3621,2340,20250206,2025-02-06,415,1199,5,6,1644.56,Defect
3622,27320,20230528,2023-05-28,707,1083,6,4,4134.91,Wrong Configuration
3623,8590,20240122,2024-01-22,1154,1083,8,13,12451.97,Defect
3624,14169,20251231,2025-12-31,1153,1050,1,14,5729.6,Customer Cancellation
3625,25498,20250317,2025-03-17,191,1108,9,4,4765.62,Other
3626,7474,20221009,2022-10-09,85,1157,1,7,3323.89,Other
3627,86654,20231114,2023-11-14,191,1141,9,17,10581.25,Defect
3628,29973,20240226,2024-02-26,429,1064,1,1,153.0,Other
3629,92152,20250508,2025-05-08,495,1030,2,15,7742.02,Other
3630,106908,20231229,2023-12-29,419,1009,1,19,12754.51,Other
3631,20450,20241116,2024-11-16,613,1191,1,43,7639.19,Customer Cancellation
3632,50176,20251227,2025-12-27,401,1083,8,12,11931.82,Other
3633,10582,20250316,2025-03-16,113,1052,3,3,1143.1,Shipping Damage
3634,49314,20240414,2024-04-14,582,1111,5,2,3552.64,Customer Cancellation
3635,47195,20240211,2024-02-11,710,1054,1,2,909.76,Defect
3636,2853,20231203,2023-12-03,46,1097,9,1,817.65,Customer Cancellation
3637,46458,20241023,2024-10-23,335,1183,5,5,1242.56,Shipping Damage
3638,29824,20250721,2025-07-21,779,1028,5,11,5921.57,Customer Cancellation
3639,24898,20240406,2024-04-06,878,1003,4,39,34827.13,Defect
3640,105010,20230322,2023-03-22,794,1108,6,2,2571.14,Wrong Configuration
3641,67348,20230629,2023-06-29,316,1028,7,6,2999.63,Customer Cancellation
3642,6387,20250105,2025-01-05,952,1106,3,1,1444.96,Defect
3643,75126,20240217,2024-02-17,702,1053,7,32,11762.2,Defect
3644,75894,20230525,2023-05-25,684,1033,1,10,6733.33,Other
3645,110566,20250120,2025-01-20,102,1140,1,10,7097.68,Customer Cancellation
3646,62977,20251119,2025-11-19,129,1128,2,1,108.18,Customer Cancellation
3647,24293,20241006,2024-10-06,807,1030,1,7,3765.95,Other
3648,112409,20230701,2023-07-01,366,1008,4,1,1069.37,Customer Cancellation
3649,96480,20220421,2022-04-21,1044,1097,2,12,7676.66,Wrong Configuration
3650,83638,20240204,2024-02-04,130,1071,3,15,2093.27,Wrong Configuration
3651,56808,20250617,2025-06-17,152,1095,7,21,17405.92,Wrong Configuration
3652,59002,20250227,2025-02-27,898,1024,4,11,5842.61,Wrong Configuration
3653,75960,20231217,2023-12-17,721,1087,6,4,2241.05,Customer Cancellation
3654,86841,20240320,2024-03-20,34,1184,9,7,1343.39,Defect
3655,114184,20230501,2023-05-01,1126,1081,5,2,1458.23,Customer Cancellation
3656,71373,20230130,2023-01-30,575,1107,3,3,4772.29,Shipping Damage
3657,87094,20251217,2025-12-17,442,1032,1,35,19763.5,Wrong Configuration
3658,23684,20231003,2023-10-03,27,1132,9,3,262.44,Defect
3659,109045,20240526,2024-05-26,1153,1079,1,24,4019.82,Defect
3660,70290,20250814,2025-08-14,713,1099,4,4,3428.53,Customer Cancellation
3661,49582,20250609,2025-06-09,870,1099,6,11,8711.34,Defect
3662,94701,20251020,2025-10-20,272,1139,2,1,83.39,Shipping Damage
3663,42952,20250112,2025-01-12,935,1033,2,4,2827.33,Wrong Configuration
3664,106304,20220708,2022-07-08,712,1092,9,6,3774.17,Shipping Damage
3665,88115,20240219,2024-02-19,195,1015,4,2,1399.93,Shipping Damage
3666,13967,20230331,2023-03-31,904,1046,3,1,492.21,Defect
3667,105972,20240217,2024-02-17,684,1123,1,12,938.17,Shipping Damage
3668,59201,20250616,2025-06-16,475,1035,1,1,769.47,Defect
3669,33966,20250912,2025-09-12,277,1137,1,16,1147.55,Wrong Configuration
3670,95234,20220623,2022-06-23,915,1172,4,3,177.71,Defect
3671,117130,20240521,2024-05-21,784,1004,6,1,1210.99,Customer Cancellation
3672,46399,20250506,2025-05-06,4,1061,6,5,1440.76,Wrong Configuration
3673,117024,20230219,2023-02-19,702,1166,7,15,559.34,Customer Cancellation
3674,80721,20240314,2024-03-14,1085,1044,6,9,3192.19,Defect
3675,7540,20240622,2024-06-22,16,1197,4,3,610.48,Wrong Configuration
3676,30065,20220210,2022-02-10,124,1056,3,4,1357.16,Wrong Configuration
3677,105662,20251203,2025-12-03,551,1132,10,2,194.79,Wrong Configuration
3678,46962,20231101,2023-11-01,474,1182,5,3,737.34,Wrong Configuration
3679,65165,20230730,2023-07-30,1081,1117,4,186,278749.54,Wrong Configuration
3680,105710,20241023,2024-10-23,1083,1105,9,11,12314.41,Other
3681,65032,20230705,2023-07-05,536,1006,5,2,2007.91,Wrong Configuration
3682,29497,20251219,2025-12-19,538,1160,8,6,354.79,Wrong Configuration
3683,34708,20251228,2025-12-28,469,1099,2,4,2972.07,Other
3684,97954,20230529,2023-05-29,163,1037,1,35,23263.82,Customer Cancellation
3685,21679,20220525,2022-05-25,271,1129,4,20,1081.76,Shipping Damage
3686,113419,20210919,2021-09-19,762,1032,2,1,530.48,Shipping Damage
3687,33405,20240126,2024-01-26,323,1164,1,32,1179.28,Customer Cancellation
3688,50850,20240921,2024-09-21,1128,1186,7,4,757.5,Shipping Damage
3689,63222,20221106,2022-11-06,814,1199,10,5,1006.0,Other
3690,49348,20251207,2025-12-07,1136,1088,6,3,3073.17,Defect
3691,96560,20230711,2023-07-11,756,1110,4,1,1288.06,Other
3692,97490,20251029,2025-10-29,102,1091,1,12,8217.82,Defect
3693,28665,20250110,2025-01-10,898,1081,4,6,4097.56,Defect
3694,88308,20250228,2025-02-28,725,1122,1,39,2927.96,Shipping Damage
3695,112,20211208,2021-12-08,829,1028,1,1,494.09,Defect
3696,2391,20220806,2022-08-06,34,1148,9,10,6305.85,Wrong Configuration
3697,308,20231122,2023-11-22,513,1039,5,2,1515.44,Defect
3698,60263,20240527,2024-05-27,389,1111,6,3,5073.68,Customer Cancellation
3699,86867,20251222,2025-12-22,288,1123,2,7,655.86,Defect
3700,4498,20251226,2025-12-26,534,1081,5,22,14047.09,Defect
3701,27642,20231204,2023-12-04,564,1098,10,8,4654.48,Defect
3702,31876,20250107,2025-01-07,268,1120,9,6,524.94,Defect
3703,72735,20230212,2023-02-12,453,1195,8,1,244.61,Customer Cancellation
3704,24731,20251221,2025-12-21,777,1095,1,2,1704.78,Defect
3705,99500,20241124,2024-11-24,882,1056,8,8,2642.91,Customer Cancellation
3706,116122,20241102,2024-11-02,783,1173,9,1,63.77,Wrong Configuration
3707,89942,20250105,2025-01-05,1031,1158,6,1,781.75,Shipping Damage
3708,83784,20250707,2025-07-07,879,1076,4,1,179.83,Defect
3709,105184,20241206,2024-12-06,485,1146,1,10,5658.77,Defect
3710,886,20250423,2025-04-23,427,1133,8,2,157.67,Wrong Configuration
3711,111459,20240407,2024-04-07,833,1152,3,6,4175.91,Defect
3712,98888,20240625,2024-06-25,520,1068,1,1,238.48,Defect
3713,83099,20211203,2021-12-03,1184,1147,7,6,3817.56,Defect
3714,19013,20240506,2024-05-06,304,1093,10,8,6556.91,Customer Cancellation
3715,108133,20240726,2024-07-26,352,1071,4,1,189.27,Wrong Configuration
3716,56401,20230124,2023-01-24,585,1196,2,29,5982.31,Customer Cancellation
3717,99916,20241111,2024-11-11,102,1144,1,15,10157.99,Defect
3718,71694,20250415,2025-04-15,576,1194,6,19,5278.33,Other
3719,115519,20230221,2023-02-21,1079,1169,5,19,1324.94,Defect
3720,82312,20240801,2024-08-01,1066,1170,6,25,1021.0,Other
3721,5946,20250529,2025-05-29,829,1131,1,2,192.09,Shipping Damage
3722,71979,20231011,2023-10-11,1070,1069,5,15,2483.54,Defect
3723,75421,20240701,2024-07-01,734,1171,5,16,703.47,Customer Cancellation
3724,87334,20250807,2025-08-07,152,1197,7,45,10561.7,Defect
3725,93525,20231127,2023-11-27,837,1123,4,14,1021.07,Wrong Configuration
3726,32738,20230323,2023-03-23,1069,1044,6,19,6127.94,Customer Cancellation
3727,94025,20240125,2024-01-25,1200,1061,1,5,1123.83,Defect
3728,109741,20251128,2025-11-28,981,1136,3,49,3566.09,Wrong Configuration
3729,105569,20230601,2023-06-01,1084,1076,2,1,171.68,Defect
3730,45809,20210214,2021-02-14,38,1062,2,3,515.98,Defect
3731,86590,20250403,2025-04-03,1051,1147,1,1,864.58,Defect
3732,72625,20230825,2023-08-25,6,1086,6,4,2811.62,Shipping Damage
3733,75706,20250329,2025-03-29,690,1194,4,1,280.85,Wrong Configuration
3734,48107,20250124,2025-01-24,1032,1065,6,2,261.59,Other
3735,72753,20250918,2025-09-18,136,1115,6,14,23758.47,Wrong Configuration
3736,5216,20240613,2024-06-13,672,1118,5,2,2215.12,Customer Cancellation
3737,91729,20250110,2025-01-10,192,1173,1,13,663.28,Wrong Configuration
3738,66799,20250810,2025-08-10,626,1008,6,6,6377.14,Customer Cancellation
3739,15198,20241126,2024-11-26,591,1015,5,4,3116.39,Defect
3740,56383,20250623,2025-06-23,850,1057,3,4,1990.82,Wrong Configuration
3741,51355,20220501,2022-05-01,1184,1049,7,27,13569.33,Defect
3742,18415,20251210,2025-12-10,219,1116,1,27,42068.99,Customer Cancellation
3743,14650,20240509,2024-05-09,1070,1196,5,16,3934.7,Customer Cancellation
3744,12608,20251109,2025-11-09,739,1054,1,4,1980.23,Wrong Configuration
3745,35390,20250408,2025-04-08,5,1057,8,3,1233.06,Customer Cancellation
3746,113943,20220225,2022-02-25,584,1090,9,14,8779.09,Customer Cancellation
3747,7157,20251213,2025-12-13,395,1075,1,12,2718.07,Defect
3748,37046,20251213,2025-12-13,102,1090,1,9,6039.92,Wrong Configuration
3749,110360,20230119,2023-01-19,999,1038,4,9,4280.23,Customer Cancellation
3750,29789,20250212,2025-02-12,905,1026,1,8,3964.21,Defect
3751,39953,20240315,2024-03-15,1034,1046,5,7,3498.02,Customer Cancellation
3752,103765,20250620,2025-06-20,301,1035,10,10,5532.29,Other
3753,50253,20240721,2024-07-21,418,1006,2,33,29382.57,Shipping Damage
3754,84622,20220103,2022-01-03,649,1144,4,19,9767.68,Other
3755,54943,20221119,2022-11-19,707,1102,6,7,9701.86,Defect
3756,72161,20251022,2025-10-22,690,1120,4,2,213.02,Customer Cancellation
3757,108531,20230704,2023-07-04,136,1026,6,9,4654.79,Shipping Damage
3758,31902,20241115,2024-11-15,763,1121,6,7,730.79,Wrong Configuration
3759,15367,20220227,2022-02-27,163,1186,1,8,1339.35,Shipping Damage
3760,46433,20230204,2023-02-04,910,1072,1,7,1504.86,Defect
3761,28583,20241117,2024-11-17,708,1016,3,22,20179.43,Defect
3762,109891,20220216,2022-02-16,684,1183,1,23,6194.31,Other
3763,57030,20240530,2024-05-30,1116,1024,5,44,20395.73,Defect
3764,116498,20251204,2025-12-04,951,1196,6,3,772.47,Other
3765,84836,20251211,2025-12-11,894,1059,3,1,476.8,Wrong Configuration
3766,111577,20250506,2025-05-06,829,1111,1,17,31733.29,Wrong Configuration
3767,18750,20230316,2023-03-16,845,1038,10,4,2014.67,Defect
3768,56303,20241102,2024-11-02,823,1130,1,1,83.32,Customer Cancellation
3769,80461,20231216,2023-12-16,598,1067,2,10,1667.45,Other
3770,75456,20230313,2023-03-13,550,1020,5,1,718.75,Shipping Damage
3771,94366,20230303,2023-03-03,265,1148,2,3,1854.85,Defect
3772,26256,20230607,2023-06-07,307,1068,1,18,4159.52,Defect
3773,44080,20211130,2021-11-30,256,1102,6,3,3558.17,Other
3774,7802,20230429,2023-04-29,1038,1105,1,2,2030.16,Defect
3775,99915,20210526,2021-05-26,565,1078,8,2,316.93,Wrong Configuration
3776,66180,20241223,2024-12-23,598,1115,2,31,47611.74,Defect
3777,95334,20241125,2024-11-25,15,1193,6,2,485.49,Customer Cancellation
3778,49103,20211012,2021-10-12,1041,1195,4,5,1037.09,Wrong Configuration
3779,69123,20220622,2022-06-22,58,1042,2,16,6380.48,Defect
3780,66170,20250520,2025-05-20,349,1006,5,7,6617.65,Defect
3781,80922,20241031,2024-10-31,1050,1084,1,6,4154.82,Customer Cancellation
3782,54495,20240310,2024-03-10,1133,1124,3,33,2048.82,Defect
3783,11220,20250510,2025-05-10,578,1021,2,33,17963.98,Shipping Damage
3784,55241,20230405,2023-04-05,748,1138,6,14,904.7,Shipping Damage
3785,68266,20251029,2025-10-29,320,1000,2,1,1205.85,Customer Cancellation
3786,76580,20231124,2023-11-24,167,1031,6,3,1991.77,Shipping Damage
3787,15424,20251207,2025-12-07,1180,1191,1,43,7040.38,Shipping Damage
3788,69300,20251017,2025-10-17,291,1071,6,5,895.96,Customer Cancellation
3789,65708,20241104,2024-11-04,935,1082,2,6,4663.19,Other
3790,55030,20231030,2023-10-30,2,1128,6,32,2873.22,Other
3791,114989,20250106,2025-01-06,765,1190,2,1,150.21,Wrong Configuration
3792,23609,20251210,2025-12-10,557,1077,1,11,2524.43,Customer Cancellation
3793,39147,20250430,2025-04-30,676,1128,5,2,217.48,Defect
3794,7078,20251105,2025-11-05,772,1085,8,12,7334.84,Customer Cancellation
3795,83020,20240404,2024-04-04,570,1037,9,1,787.9,Customer Cancellation
3796,36757,20211118,2021-11-18,994,1164,7,2,69.79,Other
3797,38467,20240620,2024-06-20,74,1190,5,1,181.92,Defect
3798,28004,20210601,2021-06-01,866,1144,6,2,1248.87,Defect
3799,28238,20241113,2024-11-13,303,1183,1,12,2915.48,Other
3800,80310,20240506,2024-05-06,424,1022,6,1,748.83,Defect
3801,65280,20251201,2025-12-01,281,1079,10,25,4322.42,Defect
3802,97723,20240229,2024-02-29,612,1044,1,8,3077.34,Defect
3803,101192,20250824,2025-08-24,112,1100,4,17,23364.53,Wrong Configuration
3804,87043,20251212,2025-12-12,1134,1153,9,21,13852.63,Defect
3805,18875,20240330,2024-03-30,332,1001,6,1,891.44,Customer Cancellation
3806,34392,20240421,2024-04-21,486,1111,3,8,12107.35,Customer Cancellation
3807,113551,20240102,2024-01-02,1181,1103,3,1,1600.25,Wrong Configuration
3808,103885,20230213,2023-02-13,347,1077,5,1,232.19,Defect
3809,58105,20230306,2023-03-06,1070,1149,5,23,13012.76,Defect
3810,7746,20231004,2023-10-04,911,1109,6,2,3391.01,Wrong Configuration
3811,38232,20231213,2023-12-13,321,1121,6,23,1881.05,Shipping Damage
3812,21024,20220723,2022-07-23,442,1077,1,12,2627.93,Customer Cancellation
3813,113057,20240411,2024-04-11,401,1119,8,19,28557.79,Shipping Damage
3814,30087,20220118,2022-01-18,594,1140,8,21,14068.03,Customer Cancellation
3815,1830,20240329,2024-03-29,231,1154,6,2,1593.73,Defect
3816,108283,20251119,2025-11-19,849,1117,5,22,33442.55,Defect
3817,39771,20240804,2024-08-04,566,1186,1,10,1909.84,Wrong Configuration
3818,103801,20230616,2023-06-16,88,1071,3,26,3733.75,Wrong Configuration
3819,115215,20230408,2023-04-08,465,1186,6,6,1024.2,Shipping Damage
3820,80549,20250504,2025-05-04,179,1197,6,16,3336.65,Defect
3821,110257,20230608,2023-06-08,465,1080,6,41,43237.13,Customer Cancellation
3822,65941,20211208,2021-12-08,1012,1052,5,21,6386.11,Defect
3823,95714,20250625,2025-06-25,598,1161,2,24,1058.75,Wrong Configuration
3824,44894,20241122,2024-11-22,569,1019,1,10,8590.1,Defect
3825,73940,20230918,2023-09-18,1086,1199,1,46,10065.03,Shipping Damage
3826,30394,20250927,2025-09-27,229,1056,9,3,1176.13,Defect
3827,62230,20230920,2023-09-20,714,1077,6,11,2739.91,Wrong Configuration
3828,69006,20230706,2023-07-06,270,1189,8,2,440.54,Customer Cancellation
3829,36312,20251227,2025-12-27,1154,1130,8,16,1238.65,Customer Cancellation
