opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur,days_to_close,is_closed_won,is_closed_lost
12779,2023-11-18,646,Legacy Workstation,9,Closed Won,46474.89,0.962,2024-02-19,20231118,44708.84,93,1,0
12780,2021-10-03,460,Industrial Scanner,9,Qualified,22828.99,0.16,2022-04-05,20211003,3652.64,184,0,0
12781,2025-02-25,359,Legacy Workstation,35,Lead,27158.47,0.113,2025-05-19,20250225,3068.91,83,0,0
12782,2025-10-03,168,Monitoring Device,12,Qualified,180643.33,0.162,2026-04-01,20251003,29264.22,180,0,0
12783,2024-02-13,288,Tablet Enterprise,11,Lead,545996.57,0.154,2024-04-10,20240213,84083.47,57,0,0
12784,2025-09-10,1017,Laptop Standard,53,Lead,23897.67,0.0,2026-04-06,20250910,0.0,208,0,0
12785,2025-01-30,92,Monitoring Device,40,Proposal,23620.58,0.555,2025-03-27,20250130,13109.42,56,0,0
12786,2022-03-18,1084,Service Contract,12,Proposal,35431.92,0.596,2022-06-09,20220318,21117.42,83,0,0
12787,2024-08-18,763,Laptop Pro,14,Closed Won,121394.42,1.0,2024-09-28,20240818,121394.42,41,1,0
12788,2025-09-01,684,Industrial Scanner,2,Lead,45074.91,0.181,2025-11-12,20250901,8158.56,72,0,0
12789,2024-04-26,39,Connectivity Module,51,Qualified,5297.15,0.12,2024-11-28,20240426,635.66,216,0,0
12790,2022-12-12,619,Tablet Enterprise,58,Negotiation,7708.99,0.682,2023-03-21,20221212,5257.53,99,0,0
12791,2023-11-02,271,Laptop Pro,73,Proposal,23261.45,0.455,2024-04-19,20231102,10583.96,169,0,0
12792,2023-07-30,14,Monitoring Device,41,Qualified,102755.37,0.299,2023-11-05,20230730,30723.86,98,0,0
12793,2023-09-28,764,Tablet Enterprise,12,Qualified,13130.29,0.225,2024-05-01,20230928,2954.32,216,0,0
12794,2025-09-13,423,Medical Sensor,42,Closed Lost,136195.51,0.047,2025-10-09,20250913,6401.19,26,0,1
12795,2024-07-16,1185,Laptop Pro,61,Qualified,46214.03,0.32,2025-01-17,20240716,14788.49,185,0,0
12796,2021-11-06,302,Medical Sensor,12,Proposal,38100.68,0.524,2021-12-17,20211106,19964.76,41,0,0
12797,2022-01-17,684,Medical Sensor,50,Lead,15171.77,0.109,2022-05-23,20220117,1653.72,126,0,0
12798,2025-09-17,871,Monitoring Device,64,Qualified,22888.04,0.249,2025-11-09,20250917,5699.12,53,0,0
12799,2024-04-10,913,Medical Sensor,1,Lead,50417.75,0.0,2024-06-18,20240410,0.0,69,0,0
12800,2025-06-15,59,Tablet Enterprise,20,Closed Won,41860.33,0.832,2026-01-15,20250615,34827.79,214,1,0
12801,2025-07-31,718,Accessory Kit,20,Proposal,21143.7,0.368,2025-10-28,20250731,7780.88,89,0,0
12802,2025-12-30,418,Service Contract,33,Closed Won,33387.84,0.957,2026-05-28,20251230,31952.16,149,1,0
12803,2025-07-18,58,Connectivity Module,82,Proposal,5498.15,0.397,2025-08-17,20250718,2182.77,30,0,0
12804,2025-09-14,619,Accessory Kit,58,Closed Lost,33538.08,0.0,2025-12-13,20250914,0.0,90,0,1
12805,2024-04-06,475,Laptop Standard,37,Qualified,45415.08,0.26,2024-10-31,20240406,11807.92,208,0,0
12806,2022-12-23,1083,Medical Sensor,17,Lead,21422.34,0.0,2023-05-21,20221223,0.0,149,0,0
12807,2025-11-29,219,Laptop Pro,42,Lead,30275.3,0.012,2026-03-30,20251129,363.3,121,0,0
12808,2024-02-25,822,Monitoring Device,60,Proposal,24659.3,0.424,2024-07-24,20240225,10455.54,150,0,0
12809,2024-10-26,1183,Monitoring Device,26,Negotiation,3787.66,0.642,2024-12-18,20241026,2431.68,53,0,0
12810,2025-10-05,193,Tablet Enterprise,72,Closed Won,7557.09,0.911,2025-12-30,20251005,6884.51,86,1,0
12811,2023-02-13,769,Industrial Scanner,76,Proposal,40107.84,0.537,2023-08-23,20230213,21537.91,191,0,0
12812,2022-12-30,664,Service Contract,39,Closed Lost,7349.86,0.0,2023-02-23,20221230,0.0,55,0,1
12813,2024-07-21,409,Monitoring Device,8,Closed Won,124062.3,1.0,2025-02-23,20240721,124062.3,217,1,0
12814,2021-05-11,1162,Accessory Kit,27,Lead,4797.58,0.158,2021-07-15,20210511,758.02,65,0,0
12815,2025-01-11,1189,Industrial Scanner,4,Closed Won,4446.3,0.93,2025-04-28,20250111,4135.06,107,1,0
12816,2022-07-15,509,Legacy Workstation,39,Negotiation,65358.61,0.63,2022-12-12,20220715,41175.92,150,0,0
12817,2024-11-16,570,Laptop Pro,25,Qualified,12063.39,0.331,2025-02-05,20241116,3992.98,81,0,0
12818,2025-09-22,445,Medical Sensor,28,Proposal,116272.23,0.322,2025-10-14,20250922,37439.66,22,0,0
12819,2023-06-26,220,Laptop Standard,46,Lead,4950.88,0.155,2024-01-22,20230626,767.39,210,0,0
12820,2025-01-16,933,Connectivity Module,17,Negotiation,139655.64,0.5,2025-07-15,20250116,69827.82,180,0,0
12821,2024-09-26,684,Legacy Workstation,27,Lead,15371.8,0.056,2025-01-30,20240926,860.82,126,0,0
12822,2025-12-02,410,Laptop Pro,68,Negotiation,16994.43,0.631,2026-04-27,20251202,10723.49,146,0,0
12823,2024-04-13,359,Laptop Pro,66,Lead,9497.79,0.367,2024-10-29,20240413,3485.69,199,0,0
12824,2024-11-04,418,Tablet Enterprise,12,Negotiation,19882.15,0.744,2025-04-29,20241104,14792.32,176,0,0
12825,2024-12-27,704,Service Contract,64,Lead,13283.9,0.118,2025-02-14,20241227,1567.5,49,0,0
12826,2023-07-03,739,Accessory Kit,42,Lead,88074.72,0.059,2023-10-30,20230703,5196.41,119,0,0
12827,2025-11-04,707,Laptop Standard,46,Negotiation,29488.64,0.674,2026-02-07,20251104,19875.34,95,0,0
12828,2023-05-27,631,Connectivity Module,8,Negotiation,8615.98,0.683,2023-12-08,20230527,5884.71,195,0,0
12829,2024-08-02,469,Accessory Kit,23,Negotiation,33034.42,0.632,2024-11-20,20240802,20877.75,110,0,0
12830,2022-02-08,428,Medical Sensor,60,Qualified,50002.09,0.335,2022-07-11,20220208,16750.7,153,0,0
12831,2024-06-07,684,Laptop Pro,50,Closed Won,14932.69,0.944,2024-10-20,20240607,14096.46,135,1,0
12832,2023-08-28,98,Monitoring Device,21,Closed Won,35808.65,0.977,2024-02-17,20230828,34985.05,173,1,0
12833,2025-01-07,162,Connectivity Module,72,Closed Won,27847.05,0.839,2025-03-06,20250107,23363.67,58,1,0
12834,2025-09-03,1047,Tablet Enterprise,35,Negotiation,49969.8,0.628,2025-12-18,20250903,31381.03,106,0,0
12835,2023-11-20,304,Monitoring Device,15,Qualified,2370.57,0.247,2024-02-01,20231120,585.53,73,0,0
12836,2023-05-17,238,Industrial Scanner,30,Qualified,7577.69,0.246,2023-11-21,20230517,1864.11,188,0,0
12837,2025-08-29,334,Laptop Pro,69,Lead,17699.87,0.036,2025-11-20,20250829,637.2,83,0,0
12838,2023-08-16,136,Tablet Enterprise,70,Proposal,12742.08,0.468,2024-01-11,20230816,5963.29,148,0,0
12839,2023-07-27,729,Service Contract,69,Qualified,60404.33,0.096,2023-11-17,20230727,5798.82,113,0,0
12840,2025-02-10,684,Legacy Workstation,34,Closed Lost,24480.63,0.106,2025-08-06,20250210,2594.95,177,0,1
12841,2025-03-05,599,Accessory Kit,70,Proposal,41438.65,0.498,2025-08-26,20250305,20636.45,174,0,0
12842,2025-06-26,263,Monitoring Device,11,Proposal,37321.74,0.534,2025-09-24,20250626,19929.81,90,0,0
12843,2021-12-27,586,Service Contract,45,Lead,334589.02,0.085,2022-02-07,20211227,28440.07,42,0,0
12844,2025-07-20,603,Service Contract,82,Qualified,47066.21,0.324,2025-09-27,20250720,15249.45,69,0,0
12845,2023-04-12,1049,Industrial Scanner,36,Lead,31782.53,0.0,2023-07-10,20230412,0.0,89,0,0
12846,2024-02-11,600,Tablet Enterprise,42,Closed Won,8886.07,1.0,2024-09-08,20240211,8886.07,210,1,0
12847,2024-10-30,823,Laptop Pro,69,Proposal,60346.11,0.372,2025-04-29,20241030,22448.75,181,0,0
12848,2025-03-07,1085,Service Contract,80,Lead,9057.52,0.068,2025-07-12,20250307,615.91,127,0,0
12849,2023-03-15,1161,Connectivity Module,62,Closed Lost,12845.21,0.0,2023-09-05,20230315,0.0,174,0,1
12850,2024-07-09,1018,Laptop Pro,11,Qualified,10240.14,0.375,2025-01-27,20240709,3840.05,202,0,0
12851,2025-04-27,1032,Tablet Enterprise,68,Lead,13719.32,0.045,2025-10-16,20250427,617.37,172,0,0
12852,2023-04-05,291,Legacy Workstation,70,Lead,3784.26,0.142,2023-08-10,20230405,537.36,127,0,0
12853,2024-01-24,1111,Industrial Scanner,82,Qualified,36950.71,0.275,2024-08-03,20240124,10161.45,192,0,0
12854,2021-05-05,565,Tablet Enterprise,62,Lead,6032.48,0.071,2021-11-19,20210505,428.31,198,0,0
12855,2024-08-04,27,Service Contract,18,Closed Won,66764.41,1.0,2024-10-13,20240804,66764.41,70,1,0
12856,2025-11-07,851,Industrial Scanner,82,Lead,8621.42,0.097,2026-06-03,20251107,836.28,208,0,0
12857,2023-09-12,101,Laptop Standard,17,Closed Lost,47675.4,0.0,2023-12-01,20230912,0.0,80,0,1
12858,2024-07-23,693,Laptop Standard,67,Closed Lost,18267.26,0.018,2024-10-26,20240723,328.81,95,0,1
12859,2022-03-06,163,Laptop Pro,2,Negotiation,22397.74,0.933,2022-06-07,20220306,20897.09,93,0,0
12860,2023-09-03,304,Accessory Kit,83,Lead,31592.03,0.26,2023-12-28,20230903,8213.93,116,0,0
12861,2024-07-31,777,Monitoring Device,2,Qualified,17562.32,0.246,2024-10-16,20240731,4320.33,77,0,0
12862,2021-10-16,647,Monitoring Device,4,Closed Won,72359.65,0.995,2021-12-16,20211016,71997.85,61,1,0
12863,2025-04-10,705,Laptop Pro,39,Qualified,21390.03,0.35,2025-09-27,20250410,7486.51,170,0,0
12864,2024-10-10,941,Legacy Workstation,78,Proposal,24941.83,0.561,2024-11-09,20241010,13992.37,30,0,0
12865,2023-09-01,977,Service Contract,80,Closed Won,13931.29,0.944,2023-11-24,20230901,13151.14,84,1,0
12866,2021-07-08,152,Connectivity Module,24,Lead,19954.92,0.22,2021-10-01,20210708,4390.08,85,0,0
12867,2024-12-26,416,Monitoring Device,25,Lead,15115.69,0.164,2025-01-26,20241226,2478.97,31,0,0
12868,2024-07-26,314,Monitoring Device,42,Proposal,16063.59,0.439,2024-10-17,20240726,7051.92,83,0,0
12869,2023-07-25,679,Tablet Enterprise,70,Lead,43212.77,0.0,2023-11-15,20230725,0.0,113,0,0
12870,2022-10-11,620,Medical Sensor,21,Lead,10915.46,0.087,2023-04-28,20221011,949.65,199,0,0
12871,2025-09-01,957,Monitoring Device,61,Closed Won,128627.39,0.908,2025-11-30,20250901,116793.67,90,1,0
12872,2023-05-09,507,Laptop Pro,7,Negotiation,31670.38,0.678,2023-08-27,20230509,21472.52,110,0,0
12873,2022-02-06,779,Accessory Kit,29,Negotiation,72903.84,0.737,2022-04-27,20220206,53730.13,80,0,0
12874,2023-04-29,788,Monitoring Device,57,Negotiation,35744.56,0.695,2023-08-11,20230429,24842.47,104,0,0
12875,2025-05-21,385,Medical Sensor,6,Lead,139136.21,0.053,2025-12-04,20250521,7374.22,197,0,0
12876,2023-02-17,233,Laptop Standard,7,Proposal,41764.94,0.48,2023-09-11,20230217,20047.17,206,0,0
12877,2023-03-18,1126,Accessory Kit,65,Qualified,8436.36,0.336,2023-10-16,20230318,2834.62,212,0,0
12878,2022-05-02,34,Monitoring Device,25,Qualified,78775.19,0.196,2022-07-26,20220502,15439.94,85,0,0
12879,2024-09-25,335,Service Contract,29,Negotiation,402492.0,0.794,2024-11-28,20240925,319578.65,64,0,0
12880,2023-05-10,355,Industrial Scanner,69,Closed Won,9443.52,0.976,2023-06-01,20230510,9216.88,22,1,0
12881,2022-06-28,31,Medical Sensor,29,Lead,20741.77,0.063,2022-12-16,20220628,1306.73,171,0,0
12882,2025-05-17,501,Tablet Enterprise,41,Closed Lost,72101.02,0.072,2025-10-10,20250517,5191.27,146,0,1
12883,2022-02-05,267,Industrial Scanner,17,Qualified,15423.79,0.288,2022-05-14,20220205,4442.05,98,0,0
12884,2024-02-07,640,Medical Sensor,53,Qualified,32890.5,0.295,2024-05-29,20240207,9702.7,112,0,0
12885,2025-02-04,812,Laptop Pro,41,Lead,15917.26,0.063,2025-04-24,20250204,1002.79,79,0,0
12886,2024-10-28,733,Laptop Standard,62,Proposal,8536.43,0.602,2024-11-25,20241028,5138.93,28,0,0
12887,2024-12-01,1100,Legacy Workstation,56,Proposal,5168.63,0.514,2025-05-03,20241201,2656.68,153,0,0
12888,2023-03-22,477,Laptop Standard,61,Qualified,11766.98,0.268,2023-04-25,20230322,3153.55,34,0,0
12889,2022-08-20,343,Laptop Pro,42,Proposal,39678.52,0.283,2022-10-23,20220820,11229.02,64,0,0
12890,2022-10-20,779,Accessory Kit,76,Lead,22596.34,0.215,2023-05-09,20221020,4858.21,201,0,0
12891,2024-11-08,395,Laptop Pro,34,Proposal,56668.99,0.431,2025-04-13,20241108,24424.33,156,0,0
12892,2025-07-09,1026,Accessory Kit,8,Lead,19043.91,0.114,2025-08-20,20250709,2171.01,42,0,0
12893,2024-04-25,112,Monitoring Device,63,Lead,54679.17,0.058,2024-07-23,20240425,3171.39,89,0,0
12894,2023-03-21,193,Legacy Workstation,20,Closed Lost,4838.02,0.052,2023-04-15,20230321,251.58,25,0,1
12895,2025-09-19,34,Accessory Kit,81,Qualified,12689.82,0.33,2025-12-30,20250919,4187.64,102,0,0
12896,2022-08-15,608,Service Contract,38,Proposal,160218.11,0.347,2022-11-05,20220815,55595.68,82,0,0
12897,2024-10-08,965,Tablet Enterprise,36,Closed Lost,13324.57,0.087,2025-03-09,20241008,1159.24,152,0,1
12898,2022-07-04,1130,Industrial Scanner,82,Qualified,25426.68,0.33,2022-07-29,20220704,8390.8,25,0,0
12899,2023-09-07,1170,Laptop Standard,25,Qualified,112966.65,0.332,2024-01-24,20230907,37504.93,139,0,0
12900,2022-02-07,128,Accessory Kit,26,Proposal,167412.35,0.446,2022-08-17,20220207,74665.91,191,0,0
12901,2021-02-07,432,Industrial Scanner,45,Closed Lost,11397.43,0.083,2021-07-25,20210207,945.99,168,0,1
12902,2024-09-30,485,Connectivity Module,64,Closed Won,44617.41,0.871,2025-02-17,20240930,38861.76,140,1,0
12903,2024-04-08,954,Accessory Kit,14,Qualified,57141.6,0.136,2024-10-16,20240408,7771.26,191,0,0
12904,2025-04-07,101,Tablet Enterprise,57,Lead,14690.91,0.007,2025-09-19,20250407,102.84,165,0,0
12905,2025-08-30,1079,Industrial Scanner,29,Negotiation,50534.87,0.815,2025-10-26,20250830,41185.92,57,0,0
12906,2022-07-06,138,Service Contract,38,Proposal,37992.01,0.45,2022-08-04,20220706,17096.4,29,0,0
12907,2023-05-18,1049,Monitoring Device,23,Qualified,25588.2,0.145,2023-10-03,20230518,3710.29,138,0,0
12908,2023-11-17,770,Monitoring Device,28,Qualified,9925.67,0.198,2024-06-18,20231117,1965.28,214,0,0
12909,2024-08-31,1118,Legacy Workstation,50,Lead,5771.21,0.174,2024-12-12,20240831,1004.19,103,0,0
12910,2024-01-31,259,Monitoring Device,26,Proposal,21965.95,0.438,2024-06-29,20240131,9621.09,150,0,0
12911,2024-07-25,1162,Accessory Kit,53,Closed Lost,14670.95,0.0,2024-10-19,20240725,0.0,86,0,1
12912,2024-05-18,269,Laptop Pro,75,Proposal,19199.6,0.413,2024-12-17,20240518,7929.43,213,0,0
12913,2023-03-03,1070,Tablet Enterprise,58,Negotiation,8785.97,0.66,2023-06-06,20230303,5798.74,95,0,0
12914,2023-07-06,32,Industrial Scanner,53,Qualified,28429.67,0.322,2024-02-10,20230706,9154.35,219,0,0
12915,2021-05-25,819,Tablet Enterprise,6,Closed Won,10102.9,0.864,2021-12-09,20210525,8728.91,198,1,0
12916,2025-06-08,193,Accessory Kit,10,Proposal,17380.25,0.469,2025-09-01,20250608,8151.34,85,0,0
12917,2025-10-24,622,Legacy Workstation,18,Lead,35826.68,0.179,2025-12-27,20251024,6412.98,64,0,0
12918,2022-12-15,494,Monitoring Device,27,Proposal,32789.55,0.421,2023-04-20,20221215,13804.4,126,0,0
12919,2021-04-26,21,Tablet Enterprise,28,Lead,11179.11,0.0,2021-10-02,20210426,0.0,159,0,0
12920,2024-10-15,936,Legacy Workstation,27,Qualified,9173.87,0.231,2024-12-06,20241015,2119.16,52,0,0
12921,2024-11-12,792,Industrial Scanner,80,Negotiation,11227.54,0.561,2025-03-06,20241112,6298.65,114,0,0
12922,2022-06-09,37,Monitoring Device,16,Lead,61896.81,0.196,2022-11-16,20220609,12131.77,160,0,0
12923,2025-11-12,191,Service Contract,59,Lead,18514.7,0.013,2026-05-31,20251112,240.69,200,0,0
12924,2023-08-05,930,Tablet Enterprise,61,Proposal,13845.95,0.442,2024-03-06,20230805,6119.91,214,0,0
12925,2025-11-03,167,Accessory Kit,75,Proposal,34205.19,0.439,2025-11-25,20251103,15016.08,22,0,0
12926,2025-07-07,928,Service Contract,70,Closed Lost,11620.64,0.0,2025-10-18,20250707,0.0,103,0,1
12927,2024-11-17,298,Tablet Enterprise,37,Proposal,7927.6,0.334,2025-01-17,20241117,2647.82,61,0,0
12928,2022-09-24,684,Legacy Workstation,27,Proposal,42228.85,0.434,2023-03-28,20220924,18327.32,185,0,0
12929,2025-07-25,1028,Accessory Kit,61,Closed Won,65259.4,0.966,2025-09-09,20250725,63040.58,46,1,0
12930,2025-06-05,874,Laptop Standard,22,Lead,25159.35,0.063,2025-11-24,20250605,1585.04,172,0,0
12931,2023-08-24,1017,Tablet Enterprise,53,Negotiation,10838.73,0.693,2023-09-15,20230824,7511.24,22,0,0
12932,2025-08-20,338,Medical Sensor,29,Proposal,36082.03,0.451,2025-11-05,20250820,16273.0,77,0,0
12933,2023-05-08,886,Service Contract,85,Qualified,135446.92,0.431,2023-10-05,20230508,58377.62,150,0,0
12934,2025-08-30,37,Industrial Scanner,21,Closed Won,14759.36,1.0,2026-03-12,20250830,14759.36,194,1,0
12935,2021-08-25,1053,Tablet Enterprise,46,Closed Won,12852.21,1.0,2022-03-12,20210825,12852.21,199,1,0
12936,2025-03-29,129,Connectivity Module,23,Lead,42797.84,0.033,2025-06-18,20250329,1412.33,81,0,0
12937,2022-11-27,68,Monitoring Device,30,Qualified,79147.52,0.271,2023-02-05,20221127,21448.98,70,0,0
12938,2024-12-03,949,Laptop Pro,69,Proposal,7284.11,0.421,2025-06-13,20241203,3066.61,192,0,0
12939,2024-11-08,344,Monitoring Device,27,Closed Lost,19015.7,0.0,2024-11-28,20241108,0.0,20,0,1
12940,2024-07-25,145,Monitoring Device,12,Proposal,7285.21,0.234,2024-10-24,20240725,1704.74,91,0,0
12941,2023-05-29,415,Service Contract,58,Proposal,34490.07,0.368,2023-11-03,20230529,12692.35,158,0,0
12942,2025-06-23,363,Laptop Pro,3,Closed Won,9494.79,1.0,2025-08-01,20250623,9494.79,39,1,0
12943,2023-06-24,268,Medical Sensor,9,Lead,98806.05,0.14,2023-10-11,20230624,13832.85,109,0,0
12944,2023-11-19,551,Legacy Workstation,15,Proposal,7201.0,0.359,2024-03-29,20231119,2585.16,131,0,0
12945,2025-10-29,256,Laptop Pro,75,Lead,33122.58,0.104,2026-06-03,20251029,3444.75,217,0,0
12946,2022-06-01,947,Laptop Standard,6,Negotiation,30256.55,0.614,2022-10-25,20220601,18577.52,146,0,0
12947,2021-12-11,1143,Accessory Kit,28,Negotiation,30687.07,0.618,2022-06-24,20211211,18964.61,195,0,0
12948,2022-09-13,689,Medical Sensor,57,Negotiation,5161.43,0.721,2023-03-17,20220913,3721.39,185,0,0
12949,2022-07-28,1183,Monitoring Device,28,Negotiation,52378.35,0.613,2022-12-12,20220728,32107.93,137,0,0
12950,2025-08-25,612,Monitoring Device,34,Lead,14468.2,0.171,2025-11-18,20250825,2474.06,85,0,0
12951,2025-05-15,707,Medical Sensor,46,Closed Won,24512.09,0.968,2025-09-04,20250515,23727.7,112,1,0
12952,2025-12-17,88,Laptop Standard,4,Qualified,37410.95,0.27,2026-01-07,20251217,10100.96,21,0,0
12953,2021-07-02,686,Medical Sensor,72,Closed Won,15679.62,0.971,2022-02-02,20210702,15224.91,215,1,0
12954,2022-06-12,984,Monitoring Device,70,Qualified,12114.54,0.268,2022-11-20,20220612,3246.7,161,0,0
12955,2022-03-14,684,Service Contract,34,Closed Lost,20271.52,0.0,2022-08-03,20220314,0.0,142,0,1
12956,2024-01-05,1092,Tablet Enterprise,17,Negotiation,31525.21,0.644,2024-03-23,20240105,20302.24,78,0,0
12957,2024-08-14,171,Industrial Scanner,50,Negotiation,9150.19,0.592,2024-09-12,20240814,5416.91,29,0,0
12958,2022-08-17,271,Legacy Workstation,63,Proposal,15039.16,0.381,2022-11-29,20220817,5729.92,104,0,0
12959,2024-11-13,984,Monitoring Device,46,Lead,33862.17,0.018,2025-02-11,20241113,609.52,90,0,0
12960,2025-10-06,915,Tablet Enterprise,30,Closed Won,12740.66,1.0,2026-05-13,20251006,12740.66,219,1,0
12961,2022-02-16,423,Connectivity Module,42,Closed Won,45714.7,1.0,2022-06-29,20220216,45714.7,133,1,0
12962,2023-08-16,139,Laptop Pro,46,Proposal,7062.25,0.511,2024-03-08,20230816,3608.81,205,0,0
12963,2025-09-07,707,Monitoring Device,80,Proposal,123020.18,0.494,2025-09-27,20250907,60771.97,20,0,0
12964,2025-01-27,916,Legacy Workstation,68,Negotiation,4783.87,0.767,2025-05-02,20250127,3669.23,95,0,0
12965,2025-06-22,777,Medical Sensor,42,Closed Won,13925.69,0.988,2026-01-09,20250622,13758.58,201,1,0
12966,2023-04-20,1026,Monitoring Device,38,Negotiation,4868.94,0.667,2023-05-14,20230420,3247.58,24,0,0
12967,2024-04-16,799,Connectivity Module,63,Lead,16311.77,0.143,2024-10-09,20240416,2332.58,176,0,0
12968,2022-08-02,141,Industrial Scanner,56,Lead,8537.9,0.21,2023-02-28,20220802,1792.96,210,0,0
12969,2024-10-24,106,Laptop Standard,54,Negotiation,10639.83,0.654,2025-04-10,20241024,6958.45,168,0,0
12970,2024-11-11,32,Service Contract,64,Proposal,15749.06,0.595,2025-05-02,20241111,9370.69,172,0,0
12971,2024-06-22,363,Accessory Kit,49,Closed Won,10212.27,1.0,2024-08-20,20240622,10212.27,59,1,0
12972,2022-01-18,276,Connectivity Module,2,Proposal,20513.41,0.411,2022-04-08,20220118,8431.01,80,0,0
12973,2025-05-14,307,Laptop Standard,53,Qualified,71677.62,0.305,2025-08-24,20250514,21861.67,102,0,0
12974,2025-11-24,344,Medical Sensor,34,Qualified,10590.16,0.388,2026-02-23,20251124,4108.98,91,0,0
12975,2023-02-17,1128,Industrial Scanner,55,Lead,19626.17,0.142,2023-05-30,20230217,2786.92,102,0,0
12976,2022-11-23,985,Laptop Pro,5,Proposal,21701.33,0.469,2023-05-27,20221123,10177.92,185,0,0
12977,2022-10-13,152,Accessory Kit,32,Lead,48305.37,0.082,2022-12-08,20221013,3961.04,56,0,0
12978,2024-03-09,229,Medical Sensor,9,Lead,77295.84,0.158,2024-10-11,20240309,12212.74,216,0,0
12979,2023-10-14,263,Industrial Scanner,33,Lead,49629.59,0.09,2024-03-19,20231014,4466.66,157,0,0
12980,2022-01-27,246,Medical Sensor,42,Proposal,17982.86,0.349,2022-04-07,20220127,6276.02,70,0,0
12981,2025-05-07,878,Medical Sensor,8,Qualified,7352.3,0.162,2025-06-19,20250507,1191.07,43,0,0
12982,2024-02-25,363,Tablet Enterprise,20,Proposal,13922.67,0.618,2024-06-10,20240225,8604.21,106,0,0
12983,2025-05-21,165,Accessory Kit,8,Lead,12173.05,0.031,2025-10-08,20250521,377.36,140,0,0
12984,2025-10-15,714,Service Contract,61,Qualified,41614.21,0.302,2026-03-14,20251015,12567.49,150,0,0
12985,2023-09-11,857,Laptop Pro,30,Lead,14251.65,0.145,2023-10-03,20230911,2066.49,22,0,0
12986,2025-02-19,904,Service Contract,84,Proposal,23235.71,0.423,2025-07-11,20250219,9828.71,142,0,0
12987,2022-05-10,735,Industrial Scanner,28,Lead,16824.05,0.239,2022-08-01,20220510,4020.95,83,0,0
12988,2023-02-27,816,Laptop Standard,24,Lead,11484.41,0.166,2023-07-01,20230227,1906.41,124,0,0
12989,2023-09-12,1183,Legacy Workstation,12,Negotiation,119221.74,0.64,2023-10-13,20230912,76301.91,31,0,0
12990,2025-08-08,784,Monitoring Device,68,Proposal,4827.75,0.434,2025-09-04,20250808,2095.24,27,0,0
12991,2021-12-22,37,Industrial Scanner,4,Qualified,66101.54,0.198,2022-06-07,20211222,13088.1,167,0,0
