activity_id,date_id,activity_date,customer_id,sales_rep_id,activity_type,activity_minutes,sentiment_score,customer_health_score,customer_health_band
27076,20230624,2023-06-24,1057,38,Email,55,-0.089,50.8,Neutral
27077,20230815,2023-08-15,343,37,Visit,38,-0.411,58.4,Neutral
27078,20240910,2024-09-10,904,84,Email,16,-0.09,68.1,Neutral
27079,20250616,2025-06-16,784,68,Business Review,62,1.0,67.4,Neutral
27080,20230129,2023-01-29,761,27,Call,44,0.447,55.4,Neutral
27081,20220518,2022-05-18,873,31,Call,43,-0.329,51.1,Neutral
27082,20230715,2023-07-15,316,43,Email,17,-0.43,64.2,Neutral
27083,20251128,2025-11-28,56,10,Training,20,0.376,71.8,Neutral
27084,20221226,2022-12-26,351,46,Call,22,0.352,70.4,Neutral
27085,20250215,2025-02-15,1061,36,Call,37,-0.308,70.7,Neutral
27086,20230207,2023-02-07,292,69,Email,32,0.641,65.8,Neutral
27087,20210703,2021-07-03,948,53,Call,23,-0.484,44.5,At Risk
27088,20221027,2022-10-27,1079,7,Email,5,-1.0,55.1,Neutral
27089,20230420,2023-04-20,845,15,Visit,59,0.289,66.8,Neutral
27090,20240503,2024-05-03,928,68,Email,21,0.248,71.1,Neutral
27091,20241105,2024-11-05,64,2,Visit,51,-0.295,54.3,Neutral
27092,20210110,2021-01-10,932,34,Demo,6,-0.426,44.5,At Risk
27093,20250401,2025-04-01,845,74,Visit,63,0.738,76.1,Healthy
27094,20230114,2023-01-14,130,71,Email,55,-0.805,55.7,Neutral
27095,20251028,2025-10-28,32,53,Email,14,0.743,76.6,Healthy
27096,20250922,2025-09-22,40,27,Email,17,0.267,65.8,Neutral
27097,20211027,2021-10-27,499,70,Call,32,0.068,56.1,Neutral
27098,20230701,2023-07-01,704,69,Visit,44,-0.404,52.5,Neutral
27099,20240408,2024-04-08,1047,63,Call,56,0.276,68.7,Neutral
27100,20220923,2022-09-23,229,81,Email,19,0.434,63.8,Neutral
27101,20250109,2025-01-09,1081,63,Call,10,1.0,75.1,Healthy
27102,20230425,2023-04-25,192,50,Call,30,-0.053,60.9,Neutral
27103,20240605,2024-06-05,392,73,Email,16,1.0,76.9,Healthy
27104,20230822,2023-08-22,1137,35,Visit,14,0.048,77.9,Healthy
27105,20250406,2025-04-06,192,2,Call,47,-0.157,56.6,Neutral
27106,20230616,2023-06-16,268,57,Email,31,0.835,86.8,Healthy
27107,20241230,2024-12-30,1038,34,Demo,35,-1.0,53.8,Neutral
27108,20241110,2024-11-10,1173,14,Email,69,-0.14,58.1,Neutral
27109,20230509,2023-05-09,275,32,Training,40,-0.155,51.7,Neutral
27110,20230424,2023-04-24,6,14,Visit,68,-0.205,64.2,Neutral
27111,20241013,2024-10-13,275,43,Visit,38,-0.392,48.6,At Risk
27112,20250923,2025-09-23,12,58,Email,66,0.138,78.9,Healthy
27113,20220404,2022-04-04,522,20,Visit,37,0.417,75.7,Healthy
27114,20220902,2022-09-02,284,36,Call,6,-0.934,53.6,Neutral
27115,20250410,2025-04-10,693,52,Call,44,-0.774,58.1,Neutral
27116,20210722,2021-07-22,1026,73,Call,51,0.11,66.7,Neutral
27117,20251023,2025-10-23,462,23,Email,64,0.321,63.6,Neutral
27118,20240406,2024-04-06,475,64,Visit,28,0.176,62.5,Neutral
27119,20220213,2022-02-13,702,24,Call,33,0.752,67.1,Neutral
27120,20220517,2022-05-17,98,4,Email,45,-0.181,59.4,Neutral
27121,20241015,2024-10-15,235,23,Call,53,0.13,69.0,Neutral
27122,20250217,2025-02-17,731,76,Training,27,-0.097,63.1,Neutral
27123,20250313,2025-03-13,229,81,Visit,5,0.635,69.2,Neutral
27124,20230823,2023-08-23,407,73,Call,34,0.24,74.3,Neutral
27125,20230627,2023-06-27,101,18,Training,45,-0.556,49.8,At Risk
27126,20210910,2021-09-10,1141,26,Email,21,-0.174,73.6,Neutral
27127,20240813,2024-08-13,529,83,Call,20,-0.447,58.2,Neutral
27128,20250307,2025-03-07,684,34,Email,35,-0.002,68.2,Neutral
27129,20240413,2024-04-13,683,5,Visit,37,0.92,74.5,Neutral
27130,20240212,2024-02-12,332,22,Visit,45,0.941,81.3,Healthy
27131,20241117,2024-11-17,929,72,Call,91,0.54,71.1,Neutral
27132,20240918,2024-09-18,878,30,Training,25,0.15,63.3,Neutral
27133,20240926,2024-09-26,1085,68,Training,43,0.257,73.8,Neutral
27134,20250710,2025-07-10,12,58,Email,46,-0.29,51.8,Neutral
27135,20240106,2024-01-06,94,42,Demo,13,0.969,88.0,Healthy
27136,20220709,2022-07-09,130,21,Demo,22,-0.351,55.0,Neutral
27137,20241220,2024-12-20,385,21,Email,31,0.671,68.6,Neutral
27138,20251118,2025-11-18,314,2,Call,35,0.014,68.0,Neutral
27139,20231101,2023-11-01,761,53,Call,37,0.805,76.2,Healthy
27140,20250130,2025-01-30,842,42,Training,28,0.277,63.9,Neutral
27141,20240328,2024-03-28,409,38,Visit,10,0.099,82.8,Healthy
27142,20250301,2025-03-01,488,63,Call,33,0.407,67.7,Neutral
27143,20250126,2025-01-26,344,27,Email,54,0.601,67.2,Neutral
27144,20230620,2023-06-20,544,65,Call,43,0.457,68.7,Neutral
27145,20210212,2021-02-12,37,67,Email,19,-0.416,56.4,Neutral
27146,20230724,2023-07-24,405,66,Call,42,-1.0,32.9,At Risk
27147,20220215,2022-02-15,1079,44,Call,48,1.0,90.5,Healthy
27148,20241229,2024-12-29,1129,63,Call,25,-0.344,68.2,Neutral
27149,20231211,2023-12-11,418,28,Email,39,0.386,63.9,Neutral
27150,20240823,2024-08-23,394,46,Business Review,14,0.236,77.8,Healthy
27151,20210130,2021-01-30,180,48,Call,5,-0.177,64.9,Neutral
27152,20230423,2023-04-23,230,78,Email,52,1.0,86.5,Healthy
27153,20210611,2021-06-11,316,43,Demo,24,-0.227,51.1,Neutral
27154,20251114,2025-11-14,7,85,Call,18,-0.182,68.0,Neutral
27155,20220106,2022-01-06,1126,39,Call,52,-0.738,50.9,Neutral
27156,20231128,2023-11-28,1006,53,Call,8,-0.058,54.2,Neutral
27157,20241112,2024-11-12,871,2,Visit,64,-0.992,48.9,At Risk
27158,20230718,2023-07-18,575,52,Demo,64,-1.0,48.1,At Risk
27159,20220222,2022-02-22,58,26,Call,20,-1.0,51.9,Neutral
27160,20250210,2025-02-10,906,9,Call,5,0.238,82.6,Healthy
27161,20240225,2024-02-25,832,9,Visit,24,-0.346,62.1,Neutral
27162,20240407,2024-04-07,1124,14,Demo,26,0.112,63.2,Neutral
27163,20240904,2024-09-04,703,2,Visit,9,-0.779,54.3,Neutral
27164,20220316,2022-03-16,984,68,Call,40,1.0,79.6,Healthy
27165,20240104,2024-01-04,340,2,Call,29,0.12,70.9,Neutral
27166,20210130,2021-01-30,163,27,Call,69,-0.514,54.1,Neutral
27167,20210407,2021-04-07,567,6,Call,27,0.346,70.6,Neutral
27168,20221125,2022-11-25,723,79,Business Review,40,-0.228,66.8,Neutral
27169,20240301,2024-03-01,281,15,Demo,54,0.896,85.9,Healthy
27170,20231018,2023-10-18,221,25,Email,33,0.039,58.5,Neutral
27171,20220624,2022-06-24,70,7,Email,78,-0.481,63.5,Neutral
27172,20230722,2023-07-22,769,58,Email,5,-0.772,58.2,Neutral
27173,20211114,2021-11-14,1016,35,Demo,59,-0.126,63.7,Neutral
27174,20250904,2025-09-04,113,6,Email,18,-0.157,67.7,Neutral
27175,20220121,2022-01-21,955,35,Email,44,-0.944,51.4,Neutral
27176,20250816,2025-08-16,1032,80,Call,35,-0.463,48.8,At Risk
27177,20251228,2025-12-28,870,14,Email,52,0.46,70.4,Neutral
27178,20230122,2023-01-22,511,84,Call,45,-0.737,53.4,Neutral
27179,20230616,2023-06-16,592,83,Call,16,1.0,89.2,Healthy
27180,20251002,2025-10-02,268,25,Call,27,0.337,63.0,Neutral
27181,20240209,2024-02-09,807,69,Call,13,0.497,66.3,Neutral
27182,20231215,2023-12-15,875,74,Business Review,5,0.102,73.8,Neutral
27183,20251210,2025-12-10,772,31,Call,46,0.472,67.3,Neutral
27184,20220709,2022-07-09,691,30,Demo,28,-0.101,51.8,Neutral
27185,20230919,2023-09-19,217,8,Training,10,0.0,61.1,Neutral
27186,20230819,2023-08-19,432,33,Email,70,0.879,81.7,Healthy
27187,20250814,2025-08-14,952,6,Email,26,0.721,77.2,Healthy
27188,20230817,2023-08-17,359,63,Visit,56,1.0,72.3,Neutral
27189,20230805,2023-08-05,702,55,Email,51,-1.0,46.6,At Risk
27190,20240829,2024-08-29,401,72,Call,39,0.323,81.5,Healthy
27191,20220912,2022-09-12,213,20,Call,37,-0.63,50.1,Neutral
27192,20230613,2023-06-13,20,65,Call,25,-0.019,71.2,Neutral
27193,20250704,2025-07-04,338,76,Email,37,-0.323,70.1,Neutral
27194,20240523,2024-05-23,608,66,Call,51,1.0,75.8,Healthy
27195,20220908,2022-09-08,529,13,Visit,61,0.46,78.2,Healthy
27196,20241104,2024-11-04,1167,16,Call,9,0.576,74.2,Neutral
27197,20230812,2023-08-12,1047,38,Email,10,0.524,72.5,Neutral
27198,20230221,2023-02-21,34,81,Training,43,-0.047,55.6,Neutral
27199,20221018,2022-10-18,731,39,Call,30,0.376,83.8,Healthy
27200,20241201,2024-12-01,926,50,Business Review,17,0.427,78.8,Healthy
27201,20220428,2022-04-28,316,24,Email,60,-0.172,70.4,Neutral
27202,20240217,2024-02-17,878,85,Business Review,60,1.0,84.5,Healthy
27203,20230220,2023-02-20,758,54,Email,29,0.636,81.0,Healthy
27204,20250123,2025-01-23,67,46,Training,72,-0.469,62.9,Neutral
27205,20221221,2022-12-21,540,23,Email,37,0.997,77.9,Healthy
27206,20221121,2022-11-21,417,14,Visit,47,0.266,58.8,Neutral
27207,20240223,2024-02-23,980,3,Demo,57,0.48,65.6,Neutral
27208,20220810,2022-08-10,186,3,Visit,44,0.496,86.0,Healthy
27209,20250824,2025-08-24,1025,46,Call,25,-0.146,78.8,Healthy
27210,20250503,2025-05-03,1056,22,Demo,48,-0.559,52.3,Neutral
27211,20230206,2023-02-06,124,16,Email,37,-0.505,61.5,Neutral
27212,20220901,2022-09-01,208,2,Email,46,0.438,63.3,Neutral
27213,20231221,2023-12-21,519,62,Call,14,0.105,68.8,Neutral
27214,20250228,2025-02-28,891,32,Call,30,-0.347,68.0,Neutral
27215,20240402,2024-04-02,179,14,Email,50,0.191,54.0,Neutral
27216,20241125,2024-11-25,418,23,Call,65,1.0,87.3,Healthy
27217,20250607,2025-06-07,792,14,Email,26,0.962,92.5,Healthy
27218,20251214,2025-12-14,736,32,Email,14,0.392,75.1,Healthy
27219,20220629,2022-06-29,666,41,Email,22,0.285,51.6,Neutral
27220,20210910,2021-09-10,168,36,Call,42,-0.751,57.0,Neutral
27221,20210818,2021-08-18,267,9,Business Review,46,-0.241,64.2,Neutral
27222,20240111,2024-01-11,695,42,Email,14,0.531,76.5,Healthy
27223,20250918,2025-09-18,1080,58,Email,72,0.685,82.0,Healthy
27224,20240801,2024-08-01,205,40,Business Review,64,-0.19,59.4,Neutral
27225,20240310,2024-03-10,955,85,Call,28,0.792,54.6,Neutral
27226,20231218,2023-12-18,1156,30,Email,14,0.077,61.8,Neutral
27227,20221209,2022-12-09,1038,50,Call,48,0.007,72.4,Neutral
27228,20211228,2021-12-28,866,22,Business Review,14,-0.367,63.4,Neutral
27229,20240111,2024-01-11,797,10,Visit,42,-0.529,54.7,Neutral
27230,20210710,2021-07-10,859,17,Demo,24,1.0,70.1,Neutral
27231,20221023,2022-10-23,155,10,Demo,20,0.549,67.5,Neutral
27232,20221026,2022-10-26,684,2,Email,61,0.842,81.5,Healthy
27233,20220305,2022-03-05,1026,73,Business Review,44,-0.251,63.4,Neutral
27234,20250410,2025-04-10,130,52,Email,22,0.066,58.4,Neutral
27235,20250908,2025-09-08,334,37,Business Review,34,-1.0,54.1,Neutral
27236,20240114,2024-01-14,575,84,Visit,40,0.057,66.3,Neutral
27237,20231224,2023-12-24,420,27,Email,6,0.256,58.2,Neutral
27238,20250722,2025-07-22,162,19,Training,33,-0.346,52.0,Neutral
27239,20221227,2022-12-27,903,56,Email,48,0.471,71.4,Neutral
27240,20241213,2024-12-13,14,41,Call,19,-0.361,56.1,Neutral
27241,20250728,2025-07-28,704,50,Call,22,1.0,77.4,Healthy
27242,20240503,2024-05-03,692,38,Call,5,-0.143,63.2,Neutral
27243,20221220,2022-12-20,956,57,Email,21,-0.093,63.2,Neutral
27244,20250308,2025-03-08,1158,75,Visit,28,-0.088,55.6,Neutral
27245,20251208,2025-12-08,432,23,Email,24,0.947,71.7,Neutral
27246,20230809,2023-08-09,307,2,Call,48,1.0,71.2,Neutral
27247,20220706,2022-07-06,1019,84,Visit,52,0.928,83.9,Healthy
27248,20250113,2025-01-13,265,26,Business Review,9,0.892,75.8,Healthy
27249,20250927,2025-09-27,898,48,Email,50,-0.39,68.9,Neutral
27250,20240319,2024-03-19,338,76,Call,10,-1.0,45.1,At Risk
27251,20220615,2022-06-15,465,70,Business Review,45,-0.299,55.8,Neutral
27252,20220808,2022-08-08,859,81,Call,43,-0.589,43.9,At Risk
27253,20250216,2025-02-16,1117,68,Email,21,0.055,72.4,Neutral
27254,20241205,2024-12-05,588,76,Call,24,0.842,76.1,Healthy
27255,20220316,2022-03-16,342,62,Email,40,1.0,75.0,Healthy
27256,20240921,2024-09-21,566,53,Call,66,-0.192,79.7,Healthy
27257,20211018,2021-10-18,536,7,Visit,35,0.334,59.4,Neutral
27258,20240131,2024-01-31,272,45,Email,87,0.623,71.9,Neutral
27259,20250619,2025-06-19,480,64,Call,13,-0.499,57.6,Neutral
27260,20251203,2025-12-03,435,27,Call,27,0.588,60.3,Neutral
27261,20211207,2021-12-07,819,21,Call,5,0.151,73.1,Neutral
27262,20231003,2023-10-03,814,15,Visit,48,0.045,57.5,Neutral
27263,20250312,2025-03-12,910,37,Call,16,0.869,82.4,Healthy
27264,20250618,2025-06-18,625,7,Training,7,0.239,67.2,Neutral
27265,20251225,2025-12-25,1062,11,Training,31,0.297,71.8,Neutral
27266,20230517,2023-05-17,548,62,Call,47,0.278,73.2,Neutral
27267,20230610,2023-06-10,691,8,Call,94,0.529,72.1,Neutral
27268,20240922,2024-09-22,351,75,Visit,5,-0.709,54.9,Neutral
27269,20220531,2022-05-31,37,16,Email,23,-0.041,46.9,At Risk
27270,20250702,2025-07-02,684,42,Demo,6,-0.115,67.6,Neutral
27271,20210725,2021-07-25,1183,33,Call,87,0.392,65.9,Neutral
27272,20220801,2022-08-01,723,7,Email,57,0.287,63.6,Neutral
27273,20240525,2024-05-25,271,63,Email,51,-0.067,56.4,Neutral
27274,20230521,2023-05-21,666,67,Visit,41,-0.217,55.7,Neutral
27275,20250508,2025-05-08,251,34,Email,48,0.463,59.0,Neutral
27276,20230320,2023-03-20,375,10,Call,23,-0.212,75.7,Healthy
27277,20230107,2023-01-07,798,7,Training,53,0.566,74.8,Neutral
27278,20221126,2022-11-26,170,59,Email,55,0.92,80.2,Healthy
27279,20241212,2024-12-12,303,27,Demo,19,0.933,88.4,Healthy
27280,20251027,2025-10-27,1079,29,Email,59,0.358,67.7,Neutral
27281,20230404,2023-04-04,832,57,Demo,30,-0.252,69.8,Neutral
27282,20211224,2021-12-24,265,23,Call,51,0.636,75.5,Healthy
27283,20210808,2021-08-08,567,52,Visit,39,0.321,56.7,Neutral
27284,20210131,2021-01-31,52,68,Call,32,-0.308,57.7,Neutral
27285,20230719,2023-07-19,150,12,Email,54,0.059,63.6,Neutral
27286,20240906,2024-09-06,702,32,Email,62,0.216,65.7,Neutral
27287,20220130,2022-01-30,851,45,Email,53,-0.435,65.7,Neutral
27288,20220612,2022-06-12,1128,43,Demo,21,0.974,74.2,Neutral
27289,20240221,2024-02-21,834,50,Training,13,-0.839,54.3,Neutral
27290,20240329,2024-03-29,849,79,Training,34,-0.554,51.1,Neutral
27291,20251017,2025-10-17,704,53,Visit,9,0.699,69.1,Neutral
27292,20240814,2024-08-14,290,79,Call,6,0.377,72.4,Neutral
27293,20231231,2023-12-31,231,80,Visit,29,0.171,64.5,Neutral
27294,20211007,2021-10-07,11,21,Business Review,10,0.887,72.3,Neutral
27295,20221221,2022-12-21,853,73,Call,69,-0.129,69.7,Neutral
27296,20230523,2023-05-23,838,23,Call,10,0.958,78.9,Healthy
27297,20250411,2025-04-11,344,27,Training,34,0.685,70.1,Neutral
27298,20230608,2023-06-08,557,53,Business Review,5,0.482,87.9,Healthy
27299,20240913,2024-09-13,971,16,Training,70,-0.254,56.0,Neutral
27300,20230810,2023-08-10,984,61,Business Review,8,-0.235,68.9,Neutral
27301,20210720,2021-07-20,502,67,Call,45,-0.507,49.4,At Risk
27302,20220526,2022-05-26,485,42,Call,33,0.303,66.0,Neutral
27303,20241122,2024-11-22,795,21,Business Review,83,-0.374,49.3,At Risk
27304,20250507,2025-05-07,753,68,Visit,46,0.841,89.1,Healthy
27305,20250908,2025-09-08,301,83,Call,13,-0.485,54.3,Neutral
27306,20240112,2024-01-12,1063,75,Call,17,0.364,72.9,Neutral
27307,20251105,2025-11-05,274,65,Training,8,0.154,76.0,Healthy
27308,20241017,2024-10-17,218,16,Visit,58,0.247,67.0,Neutral
27309,20230216,2023-02-16,44,76,Training,20,-0.412,50.9,Neutral
27310,20250618,2025-06-18,332,22,Email,9,-0.843,57.9,Neutral
27311,20240102,2024-01-02,1025,14,Demo,5,0.51,61.7,Neutral
27312,20250502,2025-05-02,824,19,Call,18,-0.771,53.5,Neutral
27313,20231207,2023-12-07,170,17,Call,11,0.967,71.8,Neutral
27314,20230405,2023-04-05,1017,37,Call,50,-0.684,49.5,At Risk
27315,20250126,2025-01-26,538,10,Visit,28,-0.531,56.9,Neutral
27316,20250926,2025-09-26,347,7,Call,24,0.111,67.6,Neutral
27317,20250312,2025-03-12,1121,29,Email,35,0.069,60.2,Neutral
27318,20240924,2024-09-24,547,6,Call,40,-0.118,71.5,Neutral
27319,20251001,2025-10-01,127,15,Call,75,-0.254,55.9,Neutral
27320,20230505,2023-05-05,392,66,Call,7,0.44,75.1,Healthy
27321,20240912,2024-09-12,872,80,Email,19,-0.026,64.1,Neutral
27322,20230917,2023-09-17,192,69,Training,43,-0.016,75.0,Healthy
27323,20240104,2024-01-04,205,44,Visit,5,-1.0,64.2,Neutral
27324,20251108,2025-11-08,1158,68,Email,58,0.288,75.8,Healthy
27325,20250513,2025-05-13,613,50,Call,83,0.59,76.9,Healthy
27326,20250911,2025-09-11,655,34,Email,66,-0.08,74.2,Neutral
27327,20220503,2022-05-03,68,35,Training,15,0.328,65.4,Neutral
27328,20221005,2022-10-05,939,5,Email,22,0.854,75.4,Healthy
27329,20230522,2023-05-22,1162,53,Email,7,0.015,81.6,Healthy
27330,20220511,2022-05-11,274,40,Demo,34,0.124,66.6,Neutral
27331,20221028,2022-10-28,1189,16,Visit,35,-0.692,51.7,Neutral
27332,20241209,2024-12-09,476,28,Email,27,-0.77,51.3,Neutral
27333,20250701,2025-07-01,776,43,Demo,47,-0.142,70.2,Neutral
27334,20211031,2021-10-31,559,53,Demo,25,0.134,87.6,Healthy
27335,20240522,2024-05-22,1025,46,Email,19,0.206,63.5,Neutral
27336,20230917,2023-09-17,569,53,Email,30,0.23,63.9,Neutral
27337,20230521,2023-05-21,613,34,Call,66,0.189,66.9,Neutral
27338,20240515,2024-05-15,569,64,Business Review,25,-0.663,54.7,Neutral
27339,20241205,2024-12-05,465,14,Training,63,0.476,63.5,Neutral
27340,20220303,2022-03-03,916,70,Call,46,0.156,72.3,Neutral
27341,20230205,2023-02-05,1039,59,Call,53,0.774,62.4,Neutral
27342,20210911,2021-09-11,252,48,Call,44,1.0,75.7,Healthy
27343,20240428,2024-04-28,42,15,Call,10,0.922,81.5,Healthy
27344,20241219,2024-12-19,37,4,Training,39,-0.238,61.0,Neutral
27345,20210726,2021-07-26,346,46,Call,43,-0.343,60.1,Neutral
27346,20250803,2025-08-03,419,2,Email,16,-0.676,49.2,At Risk
27347,20240506,2024-05-06,104,4,Call,63,-0.074,76.3,Healthy
27348,20250614,2025-06-14,338,29,Call,10,-0.214,55.8,Neutral
27349,20250816,2025-08-16,467,72,Call,77,0.927,80.3,Healthy
27350,20230608,2023-06-08,399,40,Demo,46,0.047,52.3,Neutral
27351,20240709,2024-07-09,268,59,Email,37,0.015,58.4,Neutral
27352,20231207,2023-12-07,952,4,Training,22,-0.033,57.6,Neutral
27353,20240114,2024-01-14,470,41,Call,52,-0.117,54.9,Neutral
27354,20230529,2023-05-29,1079,39,Email,11,0.131,65.8,Neutral
27355,20250314,2025-03-14,1025,46,Email,8,-0.52,56.3,Neutral
27356,20250924,2025-09-24,32,50,Call,30,-0.143,65.4,Neutral
27357,20230707,2023-07-07,1019,6,Email,40,-0.992,50.6,Neutral
27358,20220521,2022-05-21,229,9,Call,68,-0.264,46.8,At Risk
27359,20221019,2022-10-19,1083,9,Visit,19,-0.405,78.6,Healthy
27360,20230508,2023-05-08,149,36,Call,14,0.49,78.5,Healthy
27361,20240910,2024-09-10,1154,20,Visit,63,-0.149,73.5,Neutral
27362,20230608,2023-06-08,902,56,Call,5,-0.649,50.5,Neutral
27363,20240509,2024-05-09,824,72,Email,34,0.25,69.8,Neutral
27364,20251015,2025-10-15,911,80,Call,56,1.0,94.6,Healthy
27365,20231022,2023-10-22,1180,64,Visit,20,-0.775,45.3,At Risk
27366,20241101,2024-11-01,823,2,Call,27,0.425,70.3,Neutral
27367,20250308,2025-03-08,68,66,Email,18,0.912,83.8,Healthy
27368,20250322,2025-03-22,170,9,Email,79,-0.234,63.2,Neutral
27369,20250126,2025-01-26,238,85,Training,64,0.628,88.2,Healthy
27370,20210826,2021-08-26,790,80,Email,19,-0.262,57.4,Neutral
27371,20241001,2024-10-01,765,36,Call,26,0.587,81.2,Healthy
27372,20250726,2025-07-26,416,59,Call,24,0.684,60.9,Neutral
27373,20230515,2023-05-15,790,46,Email,25,-0.378,64.2,Neutral
27374,20230327,2023-03-27,848,34,Demo,42,0.253,79.8,Healthy
27375,20230130,2023-01-30,866,61,Call,26,0.393,72.4,Neutral
27376,20241117,2024-11-17,842,2,Call,37,0.06,55.5,Neutral
27377,20240117,2024-01-17,367,22,Call,92,1.0,82.5,Healthy
27378,20241113,2024-11-13,67,46,Demo,41,0.273,56.6,Neutral
27379,20241223,2024-12-23,230,17,Email,45,0.063,72.4,Neutral
27380,20240605,2024-06-05,1067,61,Demo,15,-0.05,56.8,Neutral
27381,20250527,2025-05-27,1067,75,Call,66,1.0,80.8,Healthy
27382,20240326,2024-03-26,1083,81,Email,42,-0.185,57.7,Neutral
27383,20240223,2024-02-23,1030,51,Email,6,0.941,78.6,Healthy
27384,20210819,2021-08-19,131,16,Business Review,11,-0.103,69.3,Neutral
27385,20210829,2021-08-29,393,32,Email,10,0.499,69.8,Neutral
27386,20240321,2024-03-21,340,64,Call,5,0.712,82.6,Healthy
27387,20251025,2025-10-25,525,64,Email,51,-0.485,60.9,Neutral
27388,20240317,2024-03-17,576,68,Visit,44,0.598,70.2,Neutral
27389,20220921,2022-09-21,813,62,Email,46,0.432,65.2,Neutral
27390,20210510,2021-05-10,1156,73,Business Review,34,-0.186,55.5,Neutral
27391,20240417,2024-04-17,684,69,Call,45,0.287,75.8,Healthy
27392,20230502,2023-05-02,834,69,Call,33,0.578,74.8,Neutral
27393,20250306,2025-03-06,888,75,Call,11,-0.273,62.5,Neutral
27394,20250513,2025-05-13,228,3,Demo,5,-0.609,61.7,Neutral
27395,20220306,2022-03-06,421,29,Call,12,-0.225,61.4,Neutral
27396,20220204,2022-02-04,317,61,Email,85,-0.139,74.0,Neutral
27397,20240105,2024-01-05,453,62,Email,18,-0.455,57.9,Neutral
27398,20251220,2025-12-20,876,26,Demo,37,-0.582,59.3,Neutral
27399,20240519,2024-05-19,792,61,Visit,56,-0.175,60.5,Neutral
27400,20231014,2023-10-14,583,13,Training,34,0.026,81.3,Healthy
27401,20231105,2023-11-05,753,14,Business Review,17,0.474,64.6,Neutral
27402,20230106,2023-01-06,758,51,Business Review,38,0.455,70.7,Neutral
27403,20231012,2023-10-12,636,21,Demo,65,-0.263,72.0,Neutral
27404,20240814,2024-08-14,783,9,Call,29,0.457,69.4,Neutral
27405,20220515,2022-05-15,911,61,Call,53,0.514,72.2,Neutral
27406,20251225,2025-12-25,130,41,Email,20,0.017,76.6,Healthy
27407,20211114,2021-11-14,323,50,Visit,6,-0.132,68.8,Neutral
27408,20241209,2024-12-09,928,46,Demo,47,0.459,62.9,Neutral
27409,20230212,2023-02-12,432,82,Email,66,0.793,76.3,Healthy
27410,20230321,2023-03-21,953,71,Visit,62,-0.169,60.7,Neutral
27411,20220204,2022-02-04,11,21,Call,52,0.682,72.6,Neutral
27412,20230717,2023-07-17,980,72,Visit,54,0.848,70.1,Neutral
27413,20220305,2022-03-05,278,20,Demo,30,0.001,71.6,Neutral
27414,20231203,2023-12-03,799,35,Demo,10,0.145,55.9,Neutral
27415,20210615,2021-06-15,1079,44,Email,42,0.231,58.9,Neutral
27416,20250313,2025-03-13,779,76,Email,27,-0.965,55.6,Neutral
27417,20221105,2022-11-05,1012,44,Business Review,48,0.809,66.9,Neutral
27418,20210317,2021-03-17,1059,27,Call,11,0.055,59.1,Neutral
27419,20210928,2021-09-28,130,21,Call,50,0.556,81.2,Healthy
27420,20230116,2023-01-16,1083,9,Email,78,-0.398,56.2,Neutral
27421,20221109,2022-11-09,271,38,Demo,32,0.159,67.8,Neutral
27422,20240513,2024-05-13,886,30,Training,45,0.559,65.9,Neutral
27423,20240828,2024-08-28,1020,58,Call,5,0.621,82.1,Healthy
27424,20220821,2022-08-21,720,29,Call,19,0.745,85.9,Healthy
27425,20240221,2024-02-21,395,27,Demo,12,-1.0,52.4,Neutral
27426,20250427,2025-04-27,984,68,Email,19,0.067,57.5,Neutral
27427,20231207,2023-12-07,613,2,Call,37,0.089,67.9,Neutral
27428,20240308,2024-03-08,1172,71,Call,19,-1.0,54.2,Neutral
27429,20250125,2025-01-25,218,71,Call,9,-0.025,57.3,Neutral
27430,20240812,2024-08-12,43,37,Call,51,0.111,81.6,Healthy
27431,20240320,2024-03-20,656,28,Email,32,-0.045,64.2,Neutral
27432,20250412,2025-04-12,29,62,Email,34,1.0,82.8,Healthy
