split,split_row_number,product_id,region_id,year_month,driver_rank,feature,feature_label,explained_class_num,explained_class,explained_class_probability,contribution_to_explained_class_probability,contribution_to_high_risk_probability,contribution_percentage_points,direction
scoring,1526,1152,6,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5844432348627664,0.033453373328786,-0.04654627175389638,3.3453373328786,increases predicted class probability
scoring,1526,1152,6,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5844432348627664,0.02861641135807446,-0.04294963614396587,2.861641135807446,increases predicted class probability
scoring,1526,1152,6,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5844432348627664,0.02425577577710286,-0.04486687280926298,2.4255775777102864,increases predicted class probability
scoring,1526,1152,6,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.5844432348627664,-0.023979115944294777,0.009640878481923415,-2.3979115944294778,decreases predicted class probability
scoring,1526,1152,6,2025-12-01,5,unit_rank_category_region,Unit Rank Category Region,1,Medium Risk,0.5844432348627664,-0.02390634983845932,0.002871095704502115,-2.3906349838459318,decreases predicted class probability
scoring,1527,1152,7,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9944560457407452,0.053592157518426095,-0.03914072226668473,5.359215751842609,increases predicted class probability
scoring,1527,1152,7,2025-12-01,2,order_count,Order Count,0,Low Risk,0.9944560457407452,0.04578364090146794,-0.03514241577858248,4.578364090146795,increases predicted class probability
scoring,1527,1152,7,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9944560457407452,0.04261315689148496,-0.03151589842006083,4.261315689148496,increases predicted class probability
scoring,1527,1152,7,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9944560457407452,0.03645193733717675,-0.027354176350927406,3.645193733717675,increases predicted class probability
scoring,1527,1152,7,2025-12-01,5,units_sold,Units Sold,0,Low Risk,0.9944560457407452,0.034633376634378626,-0.027877274079553874,3.4633376634378625,increases predicted class probability
scoring,1528,1152,8,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5667161850563465,0.036530234007616715,-0.04451630343064438,3.6530234007616715,increases predicted class probability
scoring,1528,1152,8,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5667161850563465,0.03256918496921253,-0.05098622779766584,3.2569184969212532,increases predicted class probability
scoring,1528,1152,8,2025-12-01,3,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.5667161850563465,-0.029256536087435794,0.006052047551534955,-2.9256536087435796,decreases predicted class probability
scoring,1528,1152,8,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5667161850563465,0.02841665313566916,-0.04369721527538185,2.841665313566916,increases predicted class probability
scoring,1528,1152,8,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.5667161850563465,0.025241957634603227,-0.03511434538864843,2.5241957634603227,increases predicted class probability
scoring,1529,1152,9,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7712972361409558,0.0377380159588062,-0.0473108081275503,3.77380159588062,increases predicted class probability
scoring,1529,1152,9,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7712972361409558,0.03422132834992673,-0.047700301699232756,3.4221328349926727,increases predicted class probability
scoring,1529,1152,9,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7712972361409558,0.034220181386255655,-0.03991213529090364,3.4220181386255657,increases predicted class probability
scoring,1529,1152,9,2025-12-01,4,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.7712972361409558,0.03230500234687184,0.004446585170396251,3.2305002346871845,increases predicted class probability
scoring,1529,1152,9,2025-12-01,5,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.7712972361409558,0.028001491689995793,-0.0003580326506293737,2.8001491689995794,increases predicted class probability
scoring,1530,1153,1,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6296788138306019,0.035409033133714324,-0.04609144537691327,3.5409033133714325,increases predicted class probability
scoring,1530,1153,1,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6296788138306019,0.029412841598888264,-0.04488226158166055,2.941284159888826,increases predicted class probability
scoring,1530,1153,1,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6296788138306019,0.029392607775370654,-0.04232691770657481,2.9392607775370654,increases predicted class probability
scoring,1530,1153,1,2025-12-01,4,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6296788138306019,0.023900603329792453,-0.0023369235070607496,2.390060332979245,increases predicted class probability
scoring,1530,1153,1,2025-12-01,5,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.6296788138306019,0.023111344841988395,0.0020342629934668147,2.3111344841988393,increases predicted class probability
scoring,1531,1153,10,2025-12-01,1,rolling_revenue_std_3m,Rolling Revenue Std 3M,2,High Risk,0.9251002110117021,0.0531748596278784,0.0531748596278784,5.31748596278784,increases predicted class probability
scoring,1531,1153,10,2025-12-01,2,rolling_revenue_mean_3m,Rolling Revenue Mean 3M,2,High Risk,0.9251002110117021,0.04418844252036264,0.04418844252036264,4.418844252036265,increases predicted class probability
scoring,1531,1153,10,2025-12-01,3,rolling_units_mean_3m,Rolling Units Mean 3M,2,High Risk,0.9251002110117021,0.04367013748810008,0.04367013748810008,4.367013748810008,increases predicted class probability
scoring,1531,1153,10,2025-12-01,4,rolling_units_std_3m,Rolling Units Std 3M,2,High Risk,0.9251002110117021,0.04090511068067858,0.04090511068067858,4.090511068067857,increases predicted class probability
scoring,1531,1153,10,2025-12-01,5,customers_lag_1m,Customers Lag 1M,2,High Risk,0.9251002110117021,0.03740766809015502,0.03740766809015502,3.740766809015502,increases predicted class probability
scoring,1532,1153,2,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5552664980310945,0.0370935745319724,-0.048248070705558366,3.70935745319724,increases predicted class probability
scoring,1532,1153,2,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5552664980310945,0.035147511748230935,-0.05058530657512179,3.5147511748230933,increases predicted class probability
scoring,1532,1153,2,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5552664980310945,0.031225547762694317,-0.04217559536030616,3.122554776269432,increases predicted class probability
scoring,1532,1153,2,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.5552664980310945,0.028332839087367268,-0.03338707946705782,2.833283908736727,increases predicted class probability
scoring,1532,1153,2,2025-12-01,5,is_declining_product,Is Declining Product,1,Medium Risk,0.5552664980310945,0.024765530561479433,-0.0006654992906129448,2.476553056147943,increases predicted class probability
scoring,1533,1153,3,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9999648150674029,0.051566131531859724,-0.03911921137460607,5.1566131531859725,increases predicted class probability
scoring,1533,1153,3,2025-12-01,2,order_count,Order Count,0,Low Risk,0.9999648150674029,0.045624177818471355,-0.034190430922275736,4.562417781847135,increases predicted class probability
scoring,1533,1153,3,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9999648150674029,0.04371586439280554,-0.03287062455813779,4.371586439280554,increases predicted class probability
scoring,1533,1153,3,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9999648150674029,0.03849349648505733,-0.02927702246242922,3.849349648505733,increases predicted class probability
scoring,1533,1153,3,2025-12-01,5,cogs_eur,Cogs Eur,0,Low Risk,0.9999648150674029,0.03593061328368343,-0.027739391733807475,3.5930613283683432,increases predicted class probability
scoring,1534,1153,4,2025-12-01,1,trend_slope_3m,Trend Slope 3M,1,Medium Risk,0.47152500632263133,0.10096013954424705,-0.14803902209273906,10.096013954424706,increases predicted class probability
scoring,1534,1153,4,2025-12-01,2,units_lag_3m,Units Lag 3M,1,Medium Risk,0.47152500632263133,0.08965329350271822,-0.14166347487460623,8.965329350271823,increases predicted class probability
scoring,1534,1153,4,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.47152500632263133,-0.032855021347851975,0.04656444085438838,-3.2855021347851974,decreases predicted class probability
scoring,1534,1153,4,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.47152500632263133,-0.02947064561730144,0.04296027462318511,-2.947064561730144,decreases predicted class probability
scoring,1534,1153,4,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.47152500632263133,-0.02917107996290284,0.041845540207078695,-2.917107996290284,decreases predicted class probability
scoring,1535,1153,5,2025-12-01,1,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.4935652903438662,0.02447827006442792,0.006323474970666298,2.4478270064427923,increases predicted class probability
scoring,1535,1153,5,2025-12-01,2,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.4935652903438662,0.017276829670204424,-0.0037504104200076073,1.7276829670204423,increases predicted class probability
scoring,1535,1153,5,2025-12-01,3,trend_slope_3m,Trend Slope 3M,0,Low Risk,0.4935652903438662,-0.01710804037795797,0.05958432171245739,-1.710804037795797,decreases predicted class probability
scoring,1535,1153,5,2025-12-01,4,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.4935652903438662,0.015175032826271268,0.0014379036676404051,1.5175032826271269,increases predicted class probability
scoring,1535,1153,5,2025-12-01,5,revenue,Revenue,0,Low Risk,0.4935652903438662,-0.012425913838628403,0.008472345088678676,-1.2425913838628404,decreases predicted class probability
scoring,1536,1153,6,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6679549658982772,0.038269905716282276,-0.044595319855802264,3.8269905716282278,increases predicted class probability
scoring,1536,1153,6,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6679549658982772,0.03132034185664287,-0.04548204295072781,3.132034185664287,increases predicted class probability
scoring,1536,1153,6,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6679549658982772,0.03070066534967892,-0.04366532613543885,3.070066534967892,increases predicted class probability
scoring,1536,1153,6,2025-12-01,4,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.6679549658982772,0.02271068702948375,-0.017262092428381042,2.2710687029483747,increases predicted class probability
scoring,1536,1153,6,2025-12-01,5,product_unit_share_category_region,Product Unit Share Category Region,1,Medium Risk,0.6679549658982772,-0.021839027563623683,0.0069168026818312274,-2.183902756362368,decreases predicted class probability
scoring,1537,1153,7,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,1.0,0.056233308091767825,-0.04638250442036454,5.623330809176783,increases predicted class probability
scoring,1537,1153,7,2025-12-01,2,revenue,Revenue,0,Low Risk,1.0,0.050753169585958595,-0.040931437631717804,5.0753169585958595,increases predicted class probability
scoring,1537,1153,7,2025-12-01,3,cogs_eur,Cogs Eur,0,Low Risk,1.0,0.043226975633781126,-0.037098827113771146,4.322697563378113,increases predicted class probability
scoring,1537,1153,7,2025-12-01,4,no_sales_flag,No Sales Flag,0,Low Risk,1.0,0.04192654737867168,-0.035959697399537874,4.1926547378671675,increases predicted class probability
scoring,1537,1153,7,2025-12-01,5,units_sold,Units Sold,0,Low Risk,1.0,0.03962526419988275,-0.033777423230959475,3.962526419988275,increases predicted class probability
scoring,1538,1153,8,2025-12-01,1,revenue_at_risk_proxy,Revenue At Risk Proxy,0,Low Risk,0.9999013486997149,0.053592157518426095,-0.03914072226668473,5.359215751842609,increases predicted class probability
scoring,1538,1153,8,2025-12-01,2,order_count,Order Count,0,Low Risk,0.9999013486997149,0.045405456925522954,-0.03426713772134706,4.540545692552295,increases predicted class probability
scoring,1538,1153,8,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9999013486997149,0.04080071144882475,-0.030488249043760306,4.080071144882475,increases predicted class probability
scoring,1538,1153,8,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9999013486997149,0.03648696643065879,-0.027343864889650828,3.648696643065879,increases predicted class probability
scoring,1538,1153,8,2025-12-01,5,units_sold,Units Sold,0,Low Risk,0.9999013486997149,0.0341934125551604,-0.027777214748512438,3.4193412555160405,increases predicted class probability
scoring,1539,1153,9,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.736345481326399,0.08810376792948356,0.000892163387005763,8.810376792948356,increases predicted class probability
scoring,1539,1153,9,2025-12-01,2,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.736345481326399,0.08796831942954329,0.0008233950164866184,8.796831942954329,increases predicted class probability
scoring,1539,1153,9,2025-12-01,3,volatility_3m,Volatility 3M,1,Medium Risk,0.736345481326399,0.05008957148647414,0.004212500883555766,5.008957148647414,increases predicted class probability
scoring,1539,1153,9,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.736345481326399,0.04016833025145326,-0.02094373913034582,4.016833025145326,increases predicted class probability
scoring,1539,1153,9,2025-12-01,5,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.736345481326399,0.03153240154415877,-0.02355757416281414,3.153240154415877,increases predicted class probability
scoring,1540,1154,1,2025-12-01,1,volatility_3m,Volatility 3M,1,Medium Risk,0.4747596309105705,0.06996705730484591,-0.10656562734233958,6.996705730484591,increases predicted class probability
scoring,1540,1154,1,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.4747596309105705,0.06139236075306215,-0.09754029901410488,6.139236075306215,increases predicted class probability
scoring,1540,1154,1,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.4747596309105705,0.048047930632430506,-0.07536931875172798,4.804793063243051,increases predicted class probability
scoring,1540,1154,1,2025-12-01,4,rolling_units_mean_3m,Rolling Units Mean 3M,1,Medium Risk,0.4747596309105705,0.039551884120120624,-0.06565743087423848,3.9551884120120624,increases predicted class probability
scoring,1540,1154,1,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.4747596309105705,-0.03311555832721078,0.049448566749699635,-3.311555832721078,decreases predicted class probability
scoring,1541,1154,10,2025-12-01,1,units_lag_3m,Units Lag 3M,0,Low Risk,0.7698787429459717,0.0925960970179785,-0.001228854406566788,9.25960970179785,increases predicted class probability
scoring,1541,1154,10,2025-12-01,2,units_acceleration_3m,Units Acceleration 3M,0,Low Risk,0.7698787429459717,0.045215480734244536,-0.00032200407935925726,4.521548073424453,increases predicted class probability
scoring,1541,1154,10,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,0,Low Risk,0.7698787429459717,0.04410380426450719,-0.0010509911419157303,4.410380426450719,increases predicted class probability
scoring,1541,1154,10,2025-12-01,4,trend_slope_3m,Trend Slope 3M,0,Low Risk,0.7698787429459717,0.04260788901995312,-0.0018460996305681803,4.260788901995312,increases predicted class probability
scoring,1541,1154,10,2025-12-01,5,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.7698787429459717,0.04057364536161612,-0.0027328412721300773,4.057364536161612,increases predicted class probability
